A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,fickett_score-ORF,fickett_score-full-sequence,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
0,2,1,3,2,2,0,1,0,0,1,1,4,1,1,5,0,2,0,2,3,0,0,0,1,1,1,3,0,2,0,2,2,1,1,0,1,0,0,1,0,3,0,0,0,0,3,2,0,2,3,4,3,1,0,4,0,0,1,2,6,1,2,4,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,1,1,3,0,0,1,1.0079,0.40376,0.6210220075352717,0.7365142598697035,0.7602250811269625,0.7651962743227101,0.7665701009314183
1,3,0,0,1,0,0,2,0,1,0,1,0,0,0,4,1,1,1,0,3,2,0,0,1,0,1,0,1,3,0,3,0,0,0,1,1,1,0,2,0,1,0,0,0,1,0,1,2,3,1,0,2,0,4,0,0,0,1,2,1,3,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0.7401,0.37307,0.6204860583906713,0.7267549897332379,0.7562460256847671,0.7627810809183131,0.7645159507380996
2,0,0,1,2,3,1,1,1,1,1,0,1,0,2,1,1,2,1,0,0,1,1,1,2,1,2,2,0,1,0,3,2,3,3,2,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,1,3,1,1,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1.1611,0.45516,0.641472123311234,0.7425022309100416,0.7594040097360082,0.7630957707643959,0.7646791000854164
8,3,5,2,3,1,2,0,5,2,3,1,3,0,3,4,1,1,0,2,2,0,0,2,0,0,2,2,2,3,0,3,4,2,2,3,3,0,1,1,5,0,0,0,0,0,2,1,3,4,0,4,0,1,2,2,2,1,2,0,3,2,1,3,2,1,1,4,0,0,2,1,2,0,1,2,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,1,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,1,1,2,0,0,0,2,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,2,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,3,0,0,0,0.8896999999999999,0.43371,0.6268668276725428,0.7411487738089442,0.7615366849820183,0.7662690564470962,0.767386610406513
5,2,6,3,1,1,1,0,5,3,2,2,2,2,2,3,2,1,3,1,0,1,1,3,1,0,3,4,1,0,4,4,2,1,2,3,2,3,3,3,5,3,0,0,2,2,3,4,4,1,2,1,3,4,2,1,1,4,4,1,2,1,0,3,2,0,2,1,0,1,1,0,4,1,0,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,2,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,0,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0.6554,0.36453,0.6396896682877682,0.7445738552819163,0.7635790034830808,0.7669838036235529,0.7677894984704116
2,1,0,1,1,3,1,5,4,2,2,0,4,2,1,5,0,1,2,2,2,1,1,0,0,0,3,3,1,3,2,6,1,1,3,3,1,1,1,2,3,0,2,3,3,4,1,1,4,3,1,8,2,0,4,1,4,1,1,2,1,3,5,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,2,1,2,0,2,1,1,0,0,2,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,0,2,2,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,2,0,0,0,0,1,0,0,3,2,3,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,1,3,0,1,2,0,1,0.6140000000000001,0.4149899999999999,0.6346031366893449,0.7439751240033682,0.7632211140590877,0.7669111139821654,0.7676110182828992
3,1,4,1,0,0,1,1,4,3,1,1,2,1,0,3,2,2,0,2,2,0,0,0,2,2,2,0,0,1,0,0,2,1,1,0,2,2,3,2,4,0,1,1,0,0,2,3,1,1,2,3,0,0,2,0,1,1,1,0,2,0,3,4,2,0,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,2,0,0,2,0.8944000000000001,0.39946,0.6337582076329898,0.7410183060347861,0.7606212924059462,0.7655523424902584,0.766720123838947
1,2,2,4,1,1,4,1,3,1,4,2,2,0,0,0,2,0,2,0,1,1,2,1,0,3,3,0,2,1,1,2,1,1,4,3,0,5,1,1,6,5,5,0,3,0,1,2,1,1,2,1,2,0,1,0,1,1,2,2,1,0,4,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,1,0,2,0,3,1,0,2,3,0,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0.8172999999999999,0.32947,0.6304078197736416,0.7411007506133143,0.7622232464073906,0.766182912606501,0.7671429783341237
0,0,0,0,1,3,0,0,0,0,2,2,0,0,1,2,0,1,1,3,2,3,1,0,0,2,0,1,0,1,0,4,0,0,1,0,1,2,0,0,0,1,1,1,0,1,3,5,2,0,0,2,1,1,1,2,3,0,2,2,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,2,3,0.6862,0.38691,0.613251181941371,0.7237884066568491,0.7545525131328317,0.762974904925956,0.7655461218901904
0,1,2,0,0,2,3,2,2,3,1,0,3,1,1,2,4,2,1,1,2,1,1,4,1,2,2,1,0,0,3,4,2,2,0,3,3,1,0,3,0,2,0,1,0,3,0,0,1,0,2,1,2,4,1,0,1,1,1,1,1,4,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,1,0.7692000000000001,0.36864,0.6382728266969223,0.7445536878408268,0.7629620794874449,0.766022918632235,0.7669449509450808
5,2,0,2,3,4,0,3,1,1,1,0,0,1,1,0,0,1,2,1,1,3,1,2,1,0,2,2,5,1,1,2,3,2,0,0,0,0,0,2,0,1,0,1,1,0,2,1,2,2,1,2,1,2,0,2,0,3,0,0,2,1,1,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9062,0.44742,0.6324743533870216,0.7413138934176583,0.761010545749092,0.7653371657360821,0.7665514628571315
4,4,4,5,3,2,4,1,1,7,3,3,6,1,5,4,1,4,2,2,5,2,2,6,3,4,6,3,2,1,1,3,4,3,2,5,1,3,3,0,1,1,0,5,12,2,2,4,5,3,3,6,2,3,6,4,0,3,3,5,7,5,2,9,1,1,1,1,0,1,2,1,0,1,1,2,0,1,2,2,2,0,1,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,1,3,2,2,0,0,0,2,1,2,1,0,0,1,2,0,3,0,0,1,0,0,2,0,3,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,2,1,0,0,1,1,2,2,0,0,0,2,0,0,2,0,0,3,1,2,0,0,1,1,1,2,0,0,2,1,1,1,3,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,2,1,0,1,1,2,0,0,0,3,1,0,1,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,6,2,1,3,0,2,0,0,0,0,0,2,1,1,0,2,1,1,1,2,2,0,1,0,1,0,2,0,3,1,1,1,0,0,1,1,0,0,2,1,0,3,3,0,2,0,1,1,0,0,0,0,1,0,0,2,0,2,1,0,1,0,0,4,1,3,2,1,0,2,2,1,0,0,1,1,2,1,3,3,0.8017000000000001,0.4824599999999999,0.6386850294520859,0.7438225756192053,0.7634035722590663,0.7672836288616911,0.7682491293340965
2,1,2,1,0,1,1,1,1,2,1,0,0,0,2,0,1,1,1,0,0,2,0,2,3,0,2,0,0,1,0,1,1,0,2,1,1,1,2,0,2,3,1,2,3,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643,0.30708,0.6267147257702016,0.7373536577368455,0.7588749167905152,0.7639233031763641,0.7646005988719059
6,0,2,4,4,2,2,0,3,1,0,1,2,2,1,0,2,2,1,1,1,0,1,0,1,3,0,1,1,0,2,0,1,2,2,2,2,0,0,2,3,1,0,0,2,0,0,0,1,0,4,1,1,0,0,0,1,1,0,0,0,0,1,2,2,1,2,1,0,0,0,0,1,1,0,0,2,1,0,1,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7675000000000001,0.44204,0.6202255511671317,0.7366476763011839,0.7598145171202046,0.7646374113347553,0.7658746708933512
2,2,3,0,2,1,1,0,0,1,3,2,2,1,2,1,2,1,0,2,1,1,2,2,2,1,5,3,2,2,1,0,0,1,3,0,2,1,2,2,3,2,0,3,1,1,0,5,0,2,2,3,0,7,0,2,1,0,0,1,3,2,3,8,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2,0,0,0,1,1,1,3,1,0,4,0.6625,0.34945,0.6371123964674533,0.7436734850054453,0.7617164396445665,0.7659922296271523,0.7670279027109046
6,8,8,2,9,2,8,2,27,8,10,4,4,2,5,4,5,2,6,2,4,4,1,4,2,3,19,4,0,6,0,3,11,8,14,13,11,3,3,1,11,6,5,6,1,4,18,4,8,3,10,3,6,1,2,4,3,2,4,4,1,3,4,5,1,2,2,1,3,2,1,2,0,0,4,4,0,2,0,0,3,1,4,1,0,0,2,0,4,1,3,0,0,1,1,0,8,5,3,11,2,2,2,2,6,3,0,1,2,0,1,1,0,1,2,1,1,0,1,0,2,2,1,0,0,3,1,0,2,1,2,0,1,0,1,0,1,0,5,0,1,0,0,1,1,1,1,1,2,1,0,1,0,0,0,1,0,0,1,3,0,1,1,0,2,0,1,0,13,0,5,1,0,1,3,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,0,2,3,2,4,2,4,2,2,0,2,5,5,2,1,1,11,0,2,4,5,0,2,0,1,0,0,3,0,0,0,0,0,1,7,1,3,0,3,0,1,2,2,0,1,2,0,2,2,2,1,0,0,0,3,1,0,0,8,1,5,4,0,3,1,0,1,2,4,1,2,0,1,0,2,2,6,0,0,0,1,1,0,0,6,0,0,0,0,1,1,0,1,0,0,1,3,0,1,0,1,1,0,1,0,1,0,1,1,2,0,1,2,1,0,0,0,1,3,0,0,0,2,1,1,0,1,0,0,4,0.507,0.35172,0.6280597663155919,0.7409340041903916,0.7623136125137122,0.7666627458486053,0.7678984192804207
8,3,5,5,5,6,5,6,2,2,1,2,4,4,1,2,1,4,0,7,4,2,1,2,5,4,5,3,1,1,2,8,5,7,0,1,3,1,2,1,1,0,1,1,5,3,0,3,1,5,4,5,6,4,2,0,3,0,1,3,7,5,3,6,2,3,1,2,1,0,1,1,4,1,0,0,1,2,1,1,2,1,1,1,2,1,1,2,3,0,1,1,2,2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,3,0,0,1,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,2,3,0,2,1,1,2,0,0,1,1,0,0,0,0,1,0,0,1,1,3,1,0,1,1,2,0,1,1,2,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0,4,1,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,1,3,0,0,1,1,1,1,3,1,0,1,0,3,3,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,5,1,1,2,1,0,0,1,2,2,1,0,3,0.5925,0.36838,0.6346543174610539,0.7442523510656792,0.7632743289593955,0.7669713518702181,0.767978202813443
