nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_005042.1/1546512-1546424,88.99999999999997,61.546556933287675,2079.0,5.078311277984235,0.3333333333333334,1.9655794354241727,215.96759016111656,217.19121236199388,26.007137525216955,36.36059855523357,61.546556933287675,99.08418352175893,2073.921688722016,47172.02272727273,62.72358496652536,31.36179248326268,2.42660213664176,0.38135504099802325,0.28887623313301053,tRNA
NC_005042.1/370578-370507,71.99999999999997,53.03002949299795,1378.0,2.0,0.3333333333333335,1.734435956244174,158.27823602757266,159.38897411810686,20.763944886349453,26.833810361719088,53.03002949299795,70.14620452317574,1376.0,25404.845070422536,43.31239416145665,21.656197080728326,2.198308833716288,0.35955613955093707,0.34007403026622807,tRNA
NC_005042.1/452454-452382,72.99999999999997,43.866711536243706,1381.0,6.710735908190225,0.3333333333333334,1.7759938612474198,158.84583721331825,159.94512948022032,16.046918359298328,28.142376737715608,43.866711536243706,81.41751450255475,1374.2892640918099,25582.444444444445,53.275137764839144,26.637568882419572,2.1759703727851822,0.5502181670262924,0.2628821266288034,tRNA
NC_005042.1/1704924-1704853,72.00000000000003,52.02434809971431,1360.0,5.507570164204868,0.3333333333333332,1.7277490266604,155.51848764696754,156.60985884459492,27.48487274927117,32.11396103067892,52.02434809971431,66.68533257556,1354.492429835795,24526.647887323943,34.571371544881075,17.285685772440537,2.1599789950967705,0.3853365384885523,0.19822870633811127,tRNA
NC_005042.1/1595707-1595777,71.0,51.33477669141491,1295.0,18.10928058728276,0.33333333333333337,1.7247144265685528,149.6395669600791,150.70463069954326,20.957659252466772,27.114980300013052,51.33477669141491,71.37370630457184,1276.8907194127173,22711.885714285716,44.25872600455879,22.129363002279394,2.1075995346490015,0.39425180869104065,0.28548707774360854,tRNA
NC_005042.1/554563-554634,72.0,47.4656625184102,1350.0,2.0,0.3333333333333333,1.7404454921941155,155.4991961394013,156.59043195636727,26.322467444673585,31.64376306937565,47.4656625184102,61.11724651797546,1348.0,24520.56338028169,29.473483448599808,14.736741724299904,2.159711057491685,0.4733337166501238,0.15745076060566132,tRNA
NC_005042.1/1337241-1337312,72.00000000000003,50.064002037642375,1310.0,8.182925224710905,0.3333333333333332,1.7263916017803234,149.52591748589944,150.57523504365088,28.173985886183292,38.06266662239589,50.064002037642375,74.88144167069171,1301.817074775289,22672.901408450703,36.81877504829583,18.409387524147913,2.0767488539708245,0.4401109519577352,0.2079279463342111,tRNA
NC_005042.1/1510408-1510479,72.00000000000001,51.411149948307575,1336.0,13.84457766249624,0.33333333333333326,1.7330763552145194,152.82669923805852,153.89918046071224,19.359976969091353,27.21414795282731,51.411149948307575,74.45939605808732,1322.1554223375038,23684.957746478874,47.24524810526001,23.622624052630005,2.122593044973035,0.4041607288714874,0.31807344105613183,tRNA
NC_005042.1/651118-651189,71.99999999999996,42.32634006158121,1338.0,15.249374994028543,0.33333333333333354,1.7406435285336608,154.18171097766427,155.2637011712926,20.10937975525888,32.5698130772401,42.32634006158121,78.90483738142183,1322.7506250059714,24106.81690140845,46.33502430418173,23.167512152090865,2.1414126524675607,0.5773770394087296,0.2521575032943789,tRNA
NC_005042.1/1212078-1212151,74.0,49.24105566995363,1390.0,9.368976458038993,0.33333333333333337,1.7463947562984932,157.37217034787312,158.44639558529755,20.90586703858202,32.17920691305507,49.24105566995363,83.289166796865,1380.631023541961,25105.260273972603,51.109959883809935,25.554979941904968,2.126650950646934,0.4719820081654161,0.28750100347771695,tRNA
NC_005042.1/451989-451916,73.99999999999997,46.41618846932528,1478.0,12.37661032808542,0.3333333333333335,1.760233599762478,166.6433316997713,167.78084204969323,31.97433791808829,37.573664413349306,46.41618846932528,70.865418978386,1465.6233896719145,28150.41095890411,33.2917545650367,16.64587728251835,2.251936914861775,0.49657813335796175,0.22746249139076252,tRNA
NC_005042.1/896720-896793,73.99999999999996,51.26227102782374,1370.0,9.72180675362154,0.33333333333333354,1.7345246531028076,154.70617311536085,155.76220020819758,24.898463173250658,33.39815761668698,51.26227102782374,86.4415127436461,1360.2781932463784,24261.86301369863,53.04335512695912,26.52167756347956,2.090623961018391,0.44092091183500237,0.338840859622119,tRNA
NC_005042.1/544514-544599,86.00000000000001,58.560047040847635,1878.0,12.494507512474069,0.3333333333333333,1.908357142684102,198.51448309884094,199.67880090137703,22.440080680866664,33.364616100499774,58.560047040847635,89.72012194084826,1865.505492487526,39871.623529411765,56.355505840348485,28.177752920174242,2.308307943009778,0.4146793603793122,0.2811123009240258,tRNA
NC_005042.1/146967-147038,72.00000000000003,40.05005152355722,1394.0,9.55769353545464,0.3333333333333332,1.7683345122815164,162.99079728622718,164.1346063878197,24.6305367064521,26.99277457033063,40.05005152355722,70.80968545245099,1384.4423064645453,26940.169014084506,43.81691088212036,21.90845544106018,2.263761073419821,0.5880690629484256,0.2612212773285458,tRNA
NC_005042.1/1237285-1237213,73.00000000000001,60.4228583588601,1431.0,16.549295233773062,0.33333333333333326,1.736338890455382,162.05554603283406,163.1770510825588,27.783730424913003,34.38960997384713,60.4228583588601,71.54390323628061,1414.4507047662269,26626.75,37.154293262433484,18.577146631216742,2.219938986751151,0.23283019833073157,0.24113646617101742,tRNA
NC_005042.1/282777-282704,74.00000000000001,47.967721128332414,1436.0,13.187595789377614,0.33333333333333326,1.7440444950225593,162.0555460328341,163.16174007608993,27.387699568451616,35.047099433620374,47.967721128332414,68.3758446363862,1422.8124042106224,26621.753424657534,33.32874520276583,16.664372601382915,2.189939811254514,0.4819140012596643,0.22344757029847886,tRNA
NC_005042.1/334970-334898,73.00000000000001,46.835500853645385,1371.0,14.350163405290944,0.33333333333333326,1.7482386986237857,156.12174736403637,157.20218757313074,26.811233361677363,34.94448824469571,46.835500853645385,71.0187990546095,1356.649836594709,24712.527777777777,36.07431080991379,18.037155404956895,2.13865407347995,0.5027710665832924,0.24047883494083902,tRNA
NC_005042.1/562384-562457,74.0,45.10600225409499,1598.0,13.603780178909293,0.33333333333333337,1.7849496709499204,180.95855879178524,182.19378513677614,27.827475857304734,33.527127806359644,45.10600225409499,63.664905310296476,1584.3962198210907,33194.57534246575,30.13777750393683,15.068888751968416,2.4453859296187193,0.4790157139649481,0.1897335227899255,tRNA
NC_005042.1/345150-345079,72.0,44.28131930252705,1308.0,11.999999999999993,0.3333333333333333,1.7473357097461233,151.19523802024983,152.25627025178935,19.34323367558752,25.82645764332051,44.28131930252705,69.92621305525346,1296.0,23181.971830985916,44.09975541193295,22.049877705966473,2.099933861392359,0.5499911450999642,0.24272021996289309,tRNA
NC_005042.1/354973-355046,74.00000000000004,51.10994441624146,1436.0,1.649105289411273,0.33333333333333315,1.7886083085164057,162.70218191530194,163.8127899066074,24.489946567474682,28.920732525084635,51.10994441624146,79.02837124958158,1434.3508947105888,26834.630136986303,50.10763872449695,25.053819362248475,2.1986781339905654,0.4220605153717204,0.36339954933263624,tRNA
NC_005042.1/811269-811196,74.0,47.09120974242964,1470.0,15.37043917424499,0.33333333333333337,1.768890045091256,166.2828914831589,167.4179414617432,27.962337617962987,31.51772043803544,47.09120974242964,71.66259985787406,1454.629560825755,28028.76712328767,40.14487941983862,20.07243970991931,2.2470661011237687,0.48547610672795544,0.26358515194404486,tRNA
NC_005042.1/370670-370589,82.00000000000001,55.70729124009058,1778.0,7.879384266862805,0.33333333333333326,1.8732493919082345,191.41055352304897,192.58847573947492,23.524339381781083,38.38450408547088,55.70729124009058,83.48626483333724,1770.1206157331371,37090.32098765432,45.101760747866365,22.550880373933182,2.3342750429640113,0.412088700585833,0.21572490335437283,tRNA
NC_005042.1/1580265-1580338,74.00000000000001,56.77326730770527,1444.0,5.803129816310419,0.33333333333333326,1.7552069120536677,162.91715686200763,164.0292322761278,30.801855566628316,40.2469880387337,56.77326730770527,66.05080861932015,1438.1968701836895,26905.58904109589,25.803820580586454,12.901910290293227,2.2015832008379403,0.31721765265433555,0.19583886124599292,tRNA
NC_005042.1/736184-736098,87.00000000000001,60.43364208636061,1947.0,12.654800415345443,0.33333333333333326,1.9193671251923705,204.43091742689018,205.61603412276023,24.0,36.65147877556907,60.43364208636061,88.67360202699422,1934.3451995846547,42277.95348837209,52.02212325142515,26.011061625712575,2.349780660079197,0.3898582207821901,0.23619665865371625,tRNA
NC_005042.1/1282673-1282745,73.00000000000003,53.22276724238921,1547.0,15.033834439826006,0.3333333333333332,1.7573707368369036,175.4365982342339,176.65070682627405,25.643676148673364,35.75083831069632,53.22276724238921,62.63110066459729,1531.966165560174,31205.472222222223,26.880262353900974,13.440131176950487,2.4032410717018333,0.33819453221280443,0.21211131107392384,tRNA
NC_005042.1/1049322-1049394,73.0,50.29294262375793,1425.0,9.351167810898572,0.3333333333333333,1.7673273350830565,162.52999723128033,163.65478571947992,23.51492467359913,28.171841146334746,50.29294262375793,66.09484590783103,1415.6488321891015,26782.88888888889,37.92300476149629,18.961502380748144,2.226438318236717,0.41912984242404017,0.23565454663992666,tRNA
NC_005042.1/298553-298481,73.0,61.98950784936172,1353.0,7.251728704036638,0.3333333333333333,1.7128220429332708,153.3101431738944,154.37112568237768,25.404696102602966,38.08390158641202,61.98950784936172,71.27121974159645,1345.7482712959634,23830.444444444445,33.187318155184435,16.593659077592218,2.1001389475875945,0.21545525800239043,0.2435820380147569,tRNA
NC_005042.1/670854-670781,74.0,41.77956230768875,1566.0,6.272555166494542,0.33333333333333337,1.8270345021297978,178.5945127936466,179.81360211855306,25.264652584924228,28.196530421906335,41.77956230768875,74.96567785809853,1559.7274448335054,32332.931506849316,46.7691474361922,23.3845737180961,2.4134393620763053,0.541233387100863,0.2569657190683824,tRNA
NC_005042.1/1277487-1277568,82.00000000000001,47.408297489718024,1750.0,12.74904030166719,0.33333333333333326,1.8726871803242433,189.1084345025361,190.27218969896654,22.210616034566602,32.757550302506665,47.408297489718024,96.99211014679764,1737.2509596983327,36203.50617283951,64.23455984429097,32.117279922145485,2.306200420762635,0.5487598044150392,0.348240124860524,tRNA
NC_005042.1/1566956-1567027,71.99999999999999,37.66664997370693,1386.0,9.774940326952333,0.3333333333333334,1.734265135122904,160.15617378046966,161.28009054323414,23.937576921374575,30.903090432615674,37.66664997370693,71.76498654356011,1376.2250596730478,26011.267605633802,40.86189611094444,20.43094805547222,2.2243913025065236,0.6431225699738811,0.28905579897734063,tRNA
NC_005042.1/85051-84970,81.99999999999999,52.90347350926811,1770.0,10.241449747151675,0.33333333333333337,1.8598865874141068,191.09683409203822,192.27282570912834,29.939706927106016,32.28815084197471,52.90347350926811,83.2007728719326,1759.7585502528484,36968.83950617284,50.91262202995789,25.456311014978944,2.330449196244369,0.45678192360923275,0.2980569677977382,tRNA
NC_005042.1/1275907-1275825,83.0,61.63979225543858,1833.0,9.285912027286532,0.33333333333333337,1.8894985030727256,196.4637371119668,197.6580565448147,21.90739749347541,26.39406162104141,61.63979225543858,84.57838175747217,1823.7140879727135,39068.70731707317,58.18432013643076,29.09216006821538,2.3670329772526117,0.32617023464825995,0.3202775228787467,tRNA
NC_005042.1/262362-262281,81.99999999999997,54.77863876371119,1830.0,9.227245497946761,0.3333333333333334,1.8613009364100206,196.7587355112855,197.9695699275117,29.376179260493704,36.686301427360476,54.77863876371119,88.81485815422565,1820.7727545020532,39191.950617283954,52.12855672686517,26.064278363432585,2.3994967745278726,0.41504680082771894,0.3720324187419695,tRNA
AE006468.2/818781-818853,73.0,51.82039127406693,1353.0,16.485559061644945,0.3333333333333333,1.7436644530833232,154.59624833740307,155.66613133384038,23.378904758683042,31.736959812227582,51.82039127406693,76.57576260085577,1336.5144409383552,24231.944444444445,44.838802788628186,22.419401394314093,2.117756826539768,0.4109985000355705,0.27720534617714654,tRNA
AE006468.2/613561-613634,73.99999999999999,47.9120198188344,1460.0,10.76119027556062,0.3333333333333334,1.797126782676211,165.93372170839777,167.0663882478812,22.15290556555525,31.000208576743898,47.9120198188344,72.79830113347289,1449.2388097244393,27911.178082191782,41.79809255672899,20.899046278364494,2.2423475906540244,0.4716578386702687,0.23295438293178194,tRNA
AE006468.2/4360425-4360497,72.99999999999999,45.789307377744166,1365.0,6.661859370159007,0.33333333333333337,1.732887576908097,155.24174696260025,156.31609713085285,25.981985151252694,33.402951839713296,45.789307377744166,75.13134247823027,1358.338140629841,24434.722222222223,41.72839063851697,20.864195319258485,2.1265992734602777,0.5258384388474686,0.24220918509907396,tRNA
AE006468.2/3379011-3379083,72.99999999999994,49.58550385376403,1381.0,8.601041667596746,0.3333333333333336,1.7204332175467068,157.175061635108,158.26279130329755,25.420809198567202,30.347377753791584,49.58550385376403,77.31356936569777,1372.3989583324033,25047.11111111111,46.96619161190619,23.483095805953095,2.1530830360973714,0.44691242814195625,0.34696157675627903,tRNA
AE006468.2/4360059-4360131,72.99999999999997,47.173381341564934,1337.0,3.3155730956967444,0.3333333333333334,1.7506257693540004,153.68799562750502,154.75159306306205,22.621971640911553,32.61256592034575,47.173381341564934,72.16714589546301,1333.6844269043033,23948.055555555555,39.55457997511726,19.77728998755863,2.10531500859596,0.5041373313443018,0.18043569990249977,tRNA
AE006468.2/2083246-2083318,72.99999999999996,53.25430272782673,1365.0,5.73271335199936,0.33333333333333354,1.7354551012032329,155.9230579484638,157.0021231278949,29.556966458302142,32.965089746269015,53.25430272782673,67.74188370511418,1359.2672866480007,24649.666666666668,34.77679395884516,17.38839697942258,2.135932300663889,0.3799123272460377,0.2942251347522839,tRNA
AE006468.2/3197501-3197431,71.0,50.891569130942315,1285.0,4.986378962032434,0.33333333333333337,1.7004948084589617,147.42455697745882,148.4738553223621,27.116032351452397,36.61438392441498,50.891569130942315,71.37140990888604,1280.0136210379676,22044.485714285714,34.757025984471056,17.378512992235528,2.0764022109501243,0.4091943285703533,0.2723994693800756,tRNA
AE006468.2/368797-368869,73.0,47.13510789427823,1347.0,5.938764438624491,0.3333333333333333,1.7596755379450366,153.39491516996253,154.45648434285806,23.582561962887905,32.133555942495434,47.13510789427823,79.89084902128977,1341.0612355613755,23856.805555555555,47.75729307879433,23.878646539397167,2.101300207807706,0.5058490774038366,0.28329629545266954,tRNA
AE006468.2/738326-738253,74.0,50.36466081530252,1372.0,7.168655504111974,0.33333333333333337,1.7699405922467042,156.60779035539707,157.67679792138006,20.523468062384115,29.04544691304948,50.36466081530252,72.90549436661794,1364.831344495888,24861.972602739726,43.86004745356846,21.93002372678423,2.1163214912891495,0.4527617521017457,0.2579114771201987,tRNA
AE006468.2/3566864-3566792,72.99999999999997,57.16936049423241,1385.0,7.454539222395257,0.3333333333333334,1.751194159989388,156.97133496278866,158.0576547409907,17.73983528684318,31.896102718915465,57.16936049423241,74.80592842560509,1377.5454607776048,24982.222222222223,42.909825706689624,21.454912853344812,2.150292259764229,0.3025515361040985,0.28366191702626165,tRNA
AE006468.2/4141052-4141124,73.0,46.68830760611741,1383.0,5.33176056708281,0.3333333333333333,1.7435632636982559,157.9303644015298,159.02332114085237,27.569748965629888,33.29540755284045,46.68830760611741,70.13430240499909,1377.6682394329173,25288.416666666668,36.83889485215864,18.41944742607932,2.1634296493360248,0.499809377891128,0.23695886329440805,tRNA
AE006468.2/1501714-1501641,74.00000000000001,51.31796383315972,1422.0,8.274662531618938,0.33333333333333326,1.7463023568892446,160.6424601405245,161.73900843431392,21.07627503750615,32.85075714817961,51.31796383315972,75.28192999408978,1413.725337468381,26159.50684931507,42.43117284591017,21.215586422955084,2.170844055953033,0.42358731583789544,0.28263595791963664,tRNA
AE006468.2/3276153-3276225,72.99999999999994,54.74462028011958,1389.0,6.919407500017632,0.3333333333333336,1.7371359379791782,157.97468151574165,159.06794495155557,22.76191390662668,31.4051173115597,54.74462028011958,77.41121911495584,1382.0805924999825,25302.61111111111,46.00610180339614,23.00305090169807,2.164036733092353,0.34667668663211604,0.296775250862435,tRNA
AE006468.2/2035658-2035586,73.0,51.929436650033956,1419.0,5.310292768112413,0.3333333333333333,1.760981179557765,161.28856128070584,162.40475841414116,24.371413220664092,31.435623691589758,51.929436650033956,74.85672728568306,1413.6897072318875,26375.305555555555,43.42110359409331,21.710551797046655,2.209432346311039,0.39191675806373405,0.2885070089317468,tRNA
AE006468.2/1501801-1501728,73.99999999999999,51.92567774820974,1410.0,14.961568867404518,0.3333333333333334,1.7391200570286824,159.11002482559044,160.19611268862909,26.095954784919492,31.77127652800952,51.92567774820974,76.23514032123151,1395.0384311325954,25662.794520547945,44.46386379322199,22.231931896610995,2.1501354706160876,0.41620863819210313,0.3565932029530292,tRNA
AE006468.2/2970007-2969934,73.99999999999999,50.757480392126126,1422.0,5.80207240879728,0.3333333333333334,1.737435932011686,161.83324751113412,162.93792414072198,20.400872750526645,36.601730882936835,50.757480392126126,69.82933387601173,1416.1979275912026,26548.76712328767,33.227602993074896,16.613801496537448,2.1869357771774887,0.430860530181379,0.19342410991757805,tRNA
AE006468.2/294829-294902,74.00000000000001,51.61061270600608,1514.0,11.035114568747971,0.33333333333333326,1.769861878632345,172.26723426119085,173.4431334701527,22.004814557925396,26.650588009362163,51.61061270600608,69.20874484520891,1502.964885431252,30082.520547945205,42.558156835846745,21.279078417923373,2.3279355981242,0.38990677577223837,0.2498373150468005,tRNA
AE006468.2/4105381-4105453,73.00000000000003,51.25693310082435,1395.0,12.467228711986257,0.3333333333333332,1.7378718398313573,158.73877913099875,159.8373305026777,30.315251118656615,35.51403541316545,51.25693310082435,70.07965314658992,1382.5327712880137,25547.972222222223,34.56561773342447,17.282808866712234,2.174503823712311,0.4109216478457152,0.2713017771163603,tRNA
AE006468.2/2505823-2505894,71.99999999999997,49.24080927586804,1298.0,17.907547428376603,0.3333333333333335,1.6994106958028594,148.3307115873176,149.37164163235155,25.75735931288071,31.532088886237954,49.24080927586804,78.5166604983954,1280.0924525716234,22311.88732394366,46.98457161215744,23.49228580607872,2.0601487720460785,0.46030637513798306,0.31341251786263913,tRNA
AE006468.2/2082259-2082173,86.99999999999999,63.170460735110396,2047.0,10.28089709889223,0.33333333333333337,1.9580210181775826,214.79292353334174,216.03811033305922,20.174905080433987,35.367112878564754,63.170460735110396,85.58303777785594,2036.7191029011078,46672.46511627907,50.21592489929118,25.10796244964559,2.468884178544158,0.3328257589620814,0.26353159699923395,tRNA
AE006468.2/4360344-4360415,72.00000000000001,48.27737618320449,1350.0,7.442482571805185,0.33333333333333326,1.7555314647125142,155.53777676178865,156.629283323286,18.77959252708085,23.63756788818712,48.27737618320449,83.99999999999999,1342.5575174281948,24532.732394366198,60.362432111812865,30.181216055906432,2.1602468994692865,0.457560040602757,0.33000057662707316,tRNA
AE006468.2/1175310-1175394,85.00000000000004,58.28807079455405,1905.0,8.18552387202908,0.33333333333333315,1.916131242407751,201.85143051264214,203.04937236802192,31.159060710590552,36.68084039215537,58.28807079455405,84.78023957219375,1896.814476127971,41229.04761904762,48.09939918003838,24.04969959001919,2.3747227119134355,0.39700381321458605,0.2392654393404211,tRNA
AE006468.2/290791-290864,73.99999999999999,48.270082012869736,1428.0,10.422882973283091,0.3333333333333334,1.7454804937227697,161.31955864060623,162.42072882081564,33.54952224536484,39.10717345228542,48.270082012869736,73.15297300672273,1417.577117026717,26380.49315068493,34.04579955443731,17.022899777218655,2.1799940356838685,0.4784897418009739,0.2010677607271989,tRNA
AE006468.2/4141277-4141350,74.00000000000001,46.16060805586838,1490.0,4.557423429441059,0.33333333333333326,1.7758180230704141,168.78388548673715,169.93600729492988,26.9832280440255,35.27553055969299,46.16060805586838,66.56021824901944,1485.442576570559,28878.246575342466,31.284687689326454,15.642343844663227,2.2808633173883393,0.494823161533141,0.22347989264606885,tRNA
AE006468.2/738416-738345,71.99999999999994,44.81214019685231,1326.0,9.435314319512415,0.3333333333333336,1.7342187023178364,153.4470592745263,154.5238939543555,20.499614930155982,21.515673660094073,44.81214019685231,72.9452191160284,1316.5646856804876,23877.6338028169,51.429545455934324,25.714772727967162,2.131209156590645,0.5315421474680762,0.2572199808118724,tRNA
AE006468.2/738085-738014,72.0,40.8534745350538,1334.0,14.0,0.3333333333333333,1.7442436974343045,154.5509624686951,155.6355439326482,28.49058726562415,34.173519506959146,40.8534745350538,70.0,1320.0,24222.422535211266,35.826480493040854,17.913240246520427,2.146541145398543,0.6045874765339307,0.2615640518326221,tRNA
AE006468.2/2531836-2531908,72.99999999999999,43.38719779806333,1409.0,7.980225796283919,0.33333333333333337,1.7806857943787548,161.43109985377663,162.54828342509325,20.44441763491156,33.661326585297275,43.38719779806333,79.41455093151023,1401.019774203716,26421.944444444445,45.75322434621296,22.87661217310648,2.2113849295037897,0.5503177930787765,0.2379139216455871,tRNA
AE006468.2/290977-291049,73.00000000000003,50.26085427302182,1435.0,7.877003678600133,0.3333333333333332,1.7724677464549659,163.8596960817394,164.99368674790762,17.540158125861687,31.502360072742267,50.26085427302182,75.307293064312,1427.1229963213998,27222.916666666668,43.80493299156974,21.90246649578487,2.2446533709827308,0.41631614614313206,0.26358405266847845,tRNA
AE006468.2/2970651-2970562,90.00000000000001,51.342266191714444,2214.0,6.0,0.33333333333333326,2.0012388633171745,228.67006800191405,229.9511428323148,31.476343556694452,37.292842345280654,51.342266191714444,91.50399885088984,2208.0,52877.52808988764,54.21115650560919,27.105578252804595,2.5407785333546,0.5071638909202842,0.2601049396889768,tRNA
AE006468.2/4731029-4731110,82.00000000000001,57.70206348225497,1716.0,11.945889149520877,0.33333333333333326,1.8694594835364389,185.94085081014342,187.08511299986657,30.840966720431574,36.42243664104301,57.70206348225497,75.3830225607486,1704.0541108504792,35000.83950617284,38.96058591970559,19.480292959852797,2.267571351343212,0.3920268689512667,0.277444962098839,tRNA
AE006468.2/3141070-3141143,74.00000000000003,51.49919492617593,1514.0,8.231218250593244,0.3333333333333332,1.7685701103479587,170.4347382431176,171.59812880162528,29.044034130736538,38.59631904526901,51.49919492617593,70.75326067160478,1505.7687817494068,29445.91780821918,32.156941626335765,16.078470813167883,2.3031721384205075,0.3960601924073899,0.21598071104248312,tRNA
AE006468.2/4140921-4140994,73.99999999999999,47.776109545371455,1500.0,8.100855152227048,0.3333333333333334,1.7632324178263798,170.0058822511739,171.16634543104314,24.67035707685162,29.79465852068696,47.776109545371455,68.50431199363908,1491.899144847773,29297.91780821918,38.70965347295212,19.35482673647606,2.2973767871780257,0.4627585253059229,0.2179884931026632,tRNA
AE006468.2/4360143-4360224,82.0,59.70796073731891,1740.0,7.44174138029514,0.3333333333333333,1.8438397675113256,186.9866305381216,188.13732835614428,27.19061425120228,40.353304661159505,59.70796073731891,83.87616588067516,1732.558258619705,35395.654320987655,43.522861219515654,21.761430609757827,2.2803247626600194,0.35765186845488933,0.2314010514615297,tRNA
AE006468.2/1852563-1852644,82.00000000000001,62.979484111124094,1734.0,7.593256015588402,0.33333333333333326,1.83473656201285,185.8978213965941,187.0418187874269,24.8097885753747,44.67973208234689,62.979484111124094,84.23280820247773,1726.4067439844116,34984.641975308645,39.55307612013084,19.77653806006542,2.267046602397489,0.30695113712437083,0.25057460933132664,tRNA
AE006468.2/1027533-1027449,84.99999999999997,56.89534349902105,1929.0,13.875388202501895,0.3333333333333334,1.935765049661637,203.77438504385188,204.98373919248652,32.803504744658454,38.87896071460029,56.89534349902105,80.1667968927247,1915.1246117974981,42018.333333333336,41.287836178124415,20.643918089062208,2.397345706398258,0.41376137380953226,0.25565782056754205,tRNA
AE006468.2/2529012-2528940,73.0,43.99809612674108,1407.0,9.397968375046993,0.3333333333333333,1.7418785609742227,160.63000964950479,161.7416492778255,23.00140557619037,29.104832270238127,43.99809612674108,73.91758861307956,1397.602031624953,26160.36111111111,44.81275634284143,22.406378171420716,2.200411091089107,0.5416529066369572,0.30116283849546316,tRNA
AE006468.2/2800036-2799964,73.00000000000001,51.602180045704756,1447.0,7.561024669183663,0.33333333333333326,1.7879559694865772,165.2936780400267,166.43759257518184,15.60003032090895,28.396192459704025,51.602180045704756,76.52036892257163,1439.4389753308164,27701.472222222223,48.12417646286761,24.062088231433805,2.26429695945242,0.3883600427073866,0.23822425700200434,tRNA
AE006468.2/2035445-2035362,83.99999999999996,60.132160212358244,1848.0,11.224526648974452,0.3333333333333335,1.886777184114645,196.25493624365225,197.43365516742855,24.382021251130148,35.91428968733359,60.132160212358244,89.7603911224991,1836.7754733510255,38980.048192771086,53.84610143516551,26.923050717582754,2.336368288614909,0.3648495203913176,0.31199692644578836,tRNA
AE006468.2/1345642-1345715,74.00000000000001,52.19805635643294,1374.0,6.0,0.33333333333333326,1.7806287003273096,157.27682601069998,158.3504004259809,23.28521611838325,32.32138186440777,52.19805635643294,65.27918019618998,1368.0,25074.84931506849,32.957798331782215,16.478899165891107,2.1253625136581076,0.415864387587854,0.19193228060692546,tRNA
AE006468.2/3820497-3820424,74.0,51.25160146919108,1462.0,9.02955788415911,0.33333333333333337,1.7580299224121083,165.33602148352307,166.4646081106271,25.692487477897433,32.95040100101457,51.25160146919108,76.18515013331682,1452.9704421158408,27710.465753424658,43.234749132302255,21.617374566151128,2.2342705605881497,0.41276664927629153,0.26343238182004375,tRNA
AE006468.2/738634-738553,81.99999999999999,47.90635027526211,1770.0,6.0,0.33333333333333337,1.8930386485115684,193.0388561922185,194.22679882734013,24.230274902222302,31.360486558162997,47.90635027526211,83.2376772943629,1764.0,37724.049382716046,51.8771907361999,25.93859536809995,2.354132392588031,0.5298464319140357,0.250972618015889,tRNA
AE006468.2/2035530-2035460,70.99999999999997,46.745588779270115,1283.0,15.541340706435715,0.3333333333333335,1.6941469977352241,149.27826365549674,150.3407558087389,25.820155891837633,29.162370534286005,46.745588779270115,68.59511973580851,1267.4586592935643,22602.342857142856,39.432749201522505,19.716374600761252,2.1025107557112226,0.48743354779441983,0.3118882813389221,tRNA
AE006468.2/2761725-2761652,73.99999999999996,52.161449684600385,1398.0,11.303403490266154,0.33333333333333354,1.7659222005325692,158.03164240113435,159.11036920653882,21.44850273405423,38.176018064285785,52.161449684600385,77.47327867493608,1386.6965965097338,25316.109589041094,39.2972606106503,19.64863030532515,2.1355627351504656,0.414572992792793,0.2388051565919151,tRNA
AE006468.2/3461845-3461762,83.99999999999997,57.551708024866834,1858.0,15.654079156526862,0.3333333333333334,1.9115969099392158,197.32207175072938,198.50719995439698,30.179616767222115,38.866025403784434,57.551708024866834,85.6546652691697,1842.345920843473,39405.10843373494,46.788639865385264,23.394319932692632,2.349072282746779,0.40210846775232134,0.24598221093556455,tRNA
AE006468.2/2330753-2330826,73.99999999999997,48.389448089967075,1542.0,2.0,0.3333333333333335,1.7881452185697313,176.0,177.20137913437154,25.655889492831925,31.47810629049065,48.389448089967075,64.24938197179605,1540.0,31400.328767123287,32.771275681305404,16.385637840652702,2.3783783783783794,0.43654349846646984,0.22973397389001912,tRNA
AE006468.2/1333204-1333277,73.99999999999999,51.7821235818048,1428.0,13.397676223606245,0.3333333333333334,1.7532028376515658,160.65490966665163,161.75154294112812,25.19288982517015,36.01939363629548,51.7821235818048,77.48695061093703,1414.6023237763939,26163.561643835616,41.467556974641546,20.733778487320773,2.17101229279259,0.4148869735315744,0.2881217696983408,tRNA
AE006468.2/4810851-4810768,84.00000000000001,58.32923301566157,1878.0,8.442613128123993,0.33333333333333326,1.9293437891760148,201.07709964090887,202.28478076741334,24.9267907101002,34.832219521546875,58.32923301566157,85.17491872069891,1869.557386871876,40919.132530120485,50.34269919915204,25.17134959957602,2.393774995725105,0.382998865064927,0.26507975492809976,tRNA
