A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,k1,k2,k3,k4,k5,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
42,47,51,34,46,60,57,39,45,69,77,58,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,10,10,15,7,14,16,9,8,10,15,16,10,6,10,11,7,11,12,14,9,9,15,24,11,19,5,16,17,9,7,16,7,15,11,11,8,17,14,22,16,12,23,21,21,13,7,17,21,8,8,7,6,9,11,8,4,15,12,18,11,6,8,7,1,16,13,20,14,4,8,7,6,9,9,17,7,7,6,13,3,7,3,9,4,7,6,11,9,15,6,12,6,7,2,12,4,27,13,13,6,8,11,18,7,16,8,21,27,13,10,23,7,12,6,6,4,6,7,7,5,20,12,10,9,6,1,10,6,23,21,25,9,8,18,16,12,15,23,29,10,11,7,11,1,6,10,16,12,9,12,12,7,19,7,19,14,6,7,21,9,35,15,24,14,10,8,13,14,23,18,23,12,19,9,23,16,26,7,14,10,8,8,9,8,27,14,20,20,14,7,12,6,17,14,21,12,7,7,10,15,7,15,15,14,10,11,13,4,7,6,5,4,9,11,10,6,11,3,14,4,8,8,17,4,13,11,12,9,6,7,6,12,7,14,16,13,5,7,13,6,14,5,9,3,4,10,5,4,12,5,8,13,5,6,7,6,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209503,0.2097856079511924,1.9793169716726111,3.9469230062964646,5.89309096838192,7.794186149199522,9.5559620619186,2904.9999999999964,1878.2571576382124,2171291.0,109.45432894184444,0.3333333333333337,11.69001448868281,40259.329875197865,40266.260981365296,915.5873458041624,1181.5049626884395,1878.2571576382124,2865.1940076050782,2171181.5456710584,1621371773.4194214,1683.6890449166387,841.8445224583194,13.858633347744547,0.0765096820198926,0.2706289231754291
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,2,4,5,1,0,4,2,2,3,1,1,4,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,1,0,3,1,1,0,3,2,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,2,1,0,2,2,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0,0,1,1,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33,33,0.0,33.0,0.0,54.54545454545454,54.54545454545454,0.0,54.54545454545454,0.0,1.938986097345284,3.802728551706082,5.375187685175924,6.37102066593588,6.664497779200451,116.0,82.0,3646.0,6.0,0.3333333333333333,2.269678325220004,332.2318467576521,333.6732064395524,39.637523993854415,48.65101871079042,82.0,118.69202461874632,3640.0,111337.80869565216,70.0410059079559,35.02050295397795,2.8640676444625184,0.3070145171073991,0.317157657327228
42,46,51,35,46,59,59,40,45,70,76,58,29,31,56,22,64,25,42,28,23,33,41,25,59,45,72,51,29,25,51,23,77,55,78,31,44,40,58,42,89,47,76,64,56,35,79,39,63,38,51,39,22,36,33,36,46,30,49,32,31,23,36,24,10,10,15,7,14,16,9,7,10,15,16,10,7,10,10,8,11,12,14,9,9,15,23,11,20,6,16,17,9,7,17,7,15,11,11,8,17,14,23,16,12,22,21,21,13,7,18,20,8,8,7,6,9,10,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,9,16,7,12,6,6,2,12,5,27,13,13,6,7,11,20,7,17,8,20,27,13,10,21,7,11,6,6,6,6,7,7,5,21,11,11,8,6,1,10,6,23,21,25,8,8,19,16,12,15,24,29,10,11,7,12,1,6,9,17,12,9,12,12,7,18,8,19,13,6,7,20,9,35,15,24,15,11,8,14,14,24,17,23,12,19,10,20,15,26,7,13,10,9,9,9,8,26,14,20,19,14,7,12,6,17,14,20,12,7,6,10,15,7,15,15,14,10,11,14,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,16,4,13,11,13,9,6,6,6,12,7,14,15,13,5,7,14,6,14,5,9,3,4,10,5,4,11,6,8,11,5,6,7,6,168,6,41.46889647675713,50.925,0.8143131365097129,58.333333333333336,16.666666666666664,9.744254884011594,47.1551631132629,0.2066423746771203,1.979220518515087,3.947976976408988,5.896631055736286,7.801685484724626,9.56518238773704,2904.000000000004,1874.652789962304,2170000.0,154.5772617878419,0.3333333333333329,11.694422797045071,40243.20215887399,40250.13287487455,917.1284492704896,1187.7615575061034,1874.652789962304,2816.535787713072,2169845.422738212,1620073196.445057,1628.7742302069685,814.3871151034842,13.857851983083313,0.0767344909066128,0.2581338424836442
43,46,50,34,46,60,59,39,45,72,77,57,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,10,10,16,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,12,20,6,16,17,9,7,16,7,15,11,11,8,17,14,23,18,12,21,22,22,13,7,16,21,8,8,7,5,9,9,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,7,12,6,6,2,12,6,27,13,13,6,7,11,19,7,16,8,21,27,13,10,22,7,12,6,7,5,6,7,7,5,19,12,10,8,7,1,9,7,23,21,25,9,8,18,16,12,15,23,29,10,11,7,10,1,6,9,16,12,9,13,12,7,18,8,19,13,6,6,20,9,35,15,23,15,11,8,14,14,23,18,23,12,18,9,23,16,26,7,14,9,8,9,9,8,28,15,20,20,16,7,12,5,17,14,20,12,7,8,10,14,7,15,16,14,10,11,15,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,18,3,13,11,11,9,6,6,7,11,7,14,16,13,5,7,13,6,15,5,9,3,4,10,5,4,10,6,7,11,5,6,6,6,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640837,46.83676785690631,0.2099171650930025,1.9791343419759864,3.947134916223636,5.89330196478035,7.795756479033779,9.554097265805282,2904.000000000006,1865.870733784885,2170290.0,95.54655896336172,0.3333333333333326,11.686245452204895,40248.61908190144,40255.55073080875,920.5039599971698,1185.9219109101032,1865.870733784885,2784.320607122402,2170194.453441037,1620509364.6407166,1598.3986962122997,799.1993481061497,13.859717314704325,0.0773787491269683,0.2516056110565586
42,46,50,34,46,60,58,40,45,70,79,57,28,30,56,21,64,24,42,28,23,32,42,27,60,44,72,52,29,26,47,25,78,54,76,31,43,42,58,41,86,47,77,66,57,34,82,40,63,39,52,39,22,37,33,35,44,31,50,30,32,23,36,23,10,10,15,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,13,19,6,16,17,9,7,16,7,15,11,11,8,17,14,22,17,13,22,22,22,13,8,16,20,8,8,7,5,9,9,8,4,15,12,18,11,6,8,6,1,16,13,21,14,3,8,8,5,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,8,13,5,6,3,12,6,27,13,13,7,7,11,19,7,16,8,21,27,13,10,22,7,12,6,6,5,6,7,8,5,19,11,9,8,7,1,10,7,23,21,25,9,8,18,16,12,15,22,29,10,11,7,12,1,6,9,16,12,9,14,12,7,18,8,19,13,6,6,21,8,34,14,24,14,11,8,14,14,23,18,23,13,19,9,22,16,26,7,14,10,8,10,8,8,27,14,21,20,15,7,12,6,17,14,20,12,7,8,10,14,6,15,17,14,10,11,14,4,7,6,5,4,9,11,10,7,11,3,14,5,8,7,17,3,13,11,11,9,6,6,8,11,7,14,16,13,5,7,12,6,15,5,9,3,4,10,5,4,11,6,8,11,5,6,6,6,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.2045302967989367,1.979262790923365,3.9476548385086008,5.894837895346619,7.798566703505189,9.560414015940005,2903.999999999998,1860.9016197772128,2169990.0,87.13699509601321,0.3333333333333335,11.684826743295584,40242.84030731429,40249.770960996495,929.2562116819536,1178.321685871011,1860.9016197772128,2778.340975003287,2169902.863004904,1620044062.4126766,1600.0192891322763,800.0096445661381,13.85772737855176,0.0777602951673268,0.2553728547408222
42,46,51,34,46,59,58,40,45,70,77,57,28,32,56,21,64,24,42,28,23,33,42,26,60,44,72,52,29,26,48,24,78,54,76,31,43,41,58,42,87,47,77,66,57,33,82,40,62,39,52,39,22,37,33,36,45,31,50,30,31,23,36,23,10,10,15,7,14,16,9,7,10,15,16,10,6,10,11,7,11,12,14,9,9,15,23,12,19,6,16,17,9,7,16,7,15,11,11,8,17,14,22,17,13,22,21,21,13,8,16,20,8,8,7,5,9,11,8,4,15,12,18,11,6,8,6,1,16,13,21,14,3,8,8,5,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,9,16,8,13,5,6,3,12,5,27,13,13,7,7,11,19,7,16,8,21,27,13,10,22,7,12,6,6,5,6,7,8,5,20,11,9,8,6,1,11,6,23,21,25,9,8,18,16,12,15,22,29,10,11,7,12,1,6,9,16,12,9,13,12,7,18,8,19,13,6,7,21,8,34,14,25,14,11,8,14,14,23,18,23,13,19,9,22,16,26,7,14,10,8,9,8,8,27,14,21,20,15,7,12,6,17,14,19,12,7,7,10,15,7,15,16,14,10,11,14,4,7,6,5,4,9,11,10,7,11,3,14,5,8,7,17,4,13,11,12,9,6,6,8,11,7,14,16,13,5,7,12,6,14,5,9,3,4,10,5,4,11,6,8,11,5,6,6,6,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.2045302967989367,1.979262790923365,3.9477320271463703,5.895790680834578,7.79951678549804,9.562305030924612,2904.0000000000014,1861.467814772088,2169990.0,78.83120959800252,0.3333333333333332,11.68762378047733,40242.79294482429,40249.72359034969,933.6402669571034,1191.213964528277,1861.467814772088,2794.9091785132,2169911.168790402,1620040249.0995522,1603.695213984923,801.8476069924615,13.857711069154364,0.0777181782579528,0.2577333502809649
42,46,51,34,45,59,59,41,46,70,76,57,28,32,57,21,63,25,42,28,24,33,40,24,59,42,72,53,29,25,50,24,78,55,77,30,42,40,58,43,88,46,77,66,58,33,80,40,64,39,51,39,21,36,32,38,45,31,50,31,32,23,37,23,10,10,15,7,14,16,9,7,10,15,16,10,6,10,11,7,11,11,13,10,9,15,23,12,20,6,16,17,9,8,16,7,15,11,12,8,16,14,23,17,12,22,21,21,14,7,16,20,8,8,7,5,9,11,8,4,15,12,18,12,6,7,7,1,16,13,20,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,5,7,6,11,9,16,6,12,6,6,2,12,4,27,13,13,6,7,10,18,7,16,8,21,27,13,10,23,7,12,6,6,5,6,7,7,5,20,11,10,9,6,1,11,6,23,21,25,9,8,18,15,14,15,22,30,10,11,7,12,0,6,9,16,11,9,12,12,7,18,8,19,13,6,7,21,9,35,15,24,14,10,9,14,13,24,17,23,13,20,9,21,16,26,7,14,11,8,8,9,8,27,14,20,19,15,7,12,6,17,15,21,11,7,7,10,15,7,15,15,14,10,11,14,4,7,6,5,3,9,11,10,6,10,3,14,5,8,8,17,5,13,11,12,9,6,6,7,12,7,14,16,13,5,7,13,6,14,6,9,3,4,10,5,4,12,6,8,11,5,6,6,6,129,6,36.64137176642872,46.46341463414634,0.7886069514034528,58.333333333333336,16.666666666666664,9.580121277149509,46.91966959015127,0.2041813457092297,1.9793694026540027,3.94720463561049,5.893844340033559,7.795990323870564,9.558930012898625,2904.000000000008,1870.4395631176708,2169678.0,139.43109239200342,0.3333333333333323,11.698239858508847,40237.38724122132,40244.31695577218,919.5953215650374,1168.4956661018698,1870.4395631176708,2827.1835212828078,2169538.568907608,1619605047.2366517,1658.6878551809375,829.3439275904688,13.855849600971489,0.0770597079790138,0.2626937883929661
42,47,51,34,46,60,57,40,45,69,77,57,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,10,10,15,7,14,16,9,8,10,15,16,10,6,10,11,7,11,12,14,9,9,15,24,12,19,5,16,17,9,7,16,7,15,11,11,8,17,14,22,16,12,23,21,21,13,7,17,20,8,8,7,6,9,11,8,4,15,12,18,11,6,8,7,1,16,13,20,14,4,8,7,6,9,9,17,7,7,6,13,3,7,3,9,4,7,6,11,9,15,6,12,6,7,2,12,4,27,13,13,6,8,11,18,7,16,8,21,27,13,10,23,7,12,6,6,4,6,7,7,5,20,12,10,9,6,1,10,6,23,21,25,9,8,18,16,12,15,23,29,10,11,7,11,1,6,10,16,12,9,12,12,7,19,7,19,14,6,7,21,9,35,15,24,14,10,8,13,14,23,18,23,12,19,9,23,16,26,7,14,10,8,8,9,8,27,14,20,20,14,7,12,6,17,14,21,12,7,7,10,15,7,15,15,14,10,11,13,4,7,6,5,4,9,11,10,6,11,3,14,4,8,8,17,4,13,11,12,9,6,7,6,12,7,14,16,13,5,7,13,6,14,5,9,3,4,10,5,4,12,5,8,13,5,6,7,6,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209504,0.2097856079511923,1.979442709551965,3.947277557101281,5.893663308964314,7.794754260668302,9.556404741172356,2904.999999999991,1891.760484994939,2170949.0,130.33828664428168,0.3333333333333343,11.690035684595134,40253.05811984973,40259.98814626241,920.359794382045,1177.336063693147,1891.760484994939,2873.2037207476874,2170818.661713356,1620866645.5371902,1695.8676570545404,847.9338285272702,13.856474395817504,0.0755152201346957,0.2728775174115737
43,46,50,34,46,60,59,40,45,72,77,56,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,10,10,16,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,13,20,6,16,17,9,7,16,7,15,11,11,8,17,14,23,18,12,21,22,22,13,7,16,20,8,8,7,5,9,9,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,7,12,6,6,2,12,6,27,13,13,6,7,11,19,7,16,8,21,27,13,10,22,7,12,6,7,5,6,7,7,5,19,12,10,8,7,1,9,7,23,21,25,9,8,18,16,12,15,23,29,10,11,7,10,1,6,9,16,12,9,13,12,7,18,8,19,13,6,6,20,9,35,15,23,15,11,8,14,14,23,18,23,12,18,9,23,16,26,7,14,9,8,9,9,8,28,15,20,20,16,7,12,5,17,14,20,12,7,8,10,14,7,15,16,14,10,11,15,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,18,3,13,11,11,9,6,6,7,11,7,14,16,13,5,7,13,6,15,5,9,3,4,10,5,4,10,6,7,11,5,6,6,6,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640837,46.83676785690631,0.2099171650930024,1.979262640705844,3.947485029767277,5.893854611751559,7.796324786335539,9.554540097707054,2904.0000000000077,1852.9538081190235,2169942.0,91.7192747392776,0.3333333333333325,11.684956008818084,40242.16885308246,40249.09939112628,918.2375656625107,1178.672232483199,1852.9538081190235,2790.8251954187726,2169850.2807252607,1619990001.796762,1612.1529629355737,806.0764814677868,13.857496161529738,0.0783540913799786,0.2534956136009989
40,42,49,33,45,55,53,37,42,64,75,55,25,28,53,20,61,22,41,24,21,32,41,25,57,42,70,47,27,25,45,23,75,51,74,28,40,41,54,39,79,46,73,62,51,34,78,36,57,36,46,35,21,35,30,34,42,30,48,30,31,20,33,22,10,9,14,7,13,15,8,6,10,15,15,9,6,10,10,7,11,12,14,8,8,14,21,12,18,6,15,14,9,7,14,7,13,10,11,8,17,13,18,16,12,22,21,20,13,8,14,20,6,8,7,4,8,9,8,3,14,12,17,10,6,7,6,1,16,13,20,12,2,8,8,4,9,10,16,6,6,5,11,2,7,2,8,4,7,6,11,8,16,8,12,5,5,3,11,6,25,13,12,7,7,11,17,7,16,6,21,27,12,9,20,6,11,5,6,5,6,7,7,5,18,10,8,8,5,1,10,7,22,20,24,9,7,17,15,12,15,22,28,9,11,6,10,1,6,8,14,12,9,14,12,6,16,8,18,12,5,6,21,7,33,13,23,10,11,8,14,13,21,16,23,13,18,8,21,15,22,7,14,8,8,10,8,8,25,13,20,20,13,6,12,5,17,11,18,11,7,6,10,13,5,12,15,14,8,10,14,3,7,5,5,4,9,10,9,7,8,3,14,5,7,7,17,3,13,10,11,8,5,6,8,11,7,14,15,12,5,7,12,6,14,5,9,3,3,9,4,4,10,5,8,10,5,6,6,5,168,6,44.3171714729521,51.648648648648646,0.8580509390367492,58.333333333333336,16.666666666666664,10.032474205517383,47.22865324971332,0.2124234657395885,1.978232123502489,3.9448323431647303,5.892469445939704,7.796909747091915,9.546166368715218,2734.000000000001,1814.217374328976,1926068.0,72.28037231523456,0.3333333333333332,11.322776160712625,36811.683226932175,36818.41727678764,829.5381156797239,1087.640071240261,1814.217374328976,2649.425577816112,1925995.7196276844,1355595850.7676542,1561.7855065758508,780.8927532879254,13.464404984247317,0.0749584815234496,0.2621258505566702
40,42,50,33,45,53,52,37,41,64,73,55,25,30,53,20,61,22,41,24,21,33,41,24,57,42,70,46,27,25,45,22,75,50,74,28,40,40,54,40,80,46,73,62,51,33,78,36,55,36,46,35,21,35,30,35,43,30,48,30,30,20,33,22,10,9,14,7,13,15,8,6,10,15,15,10,6,10,10,7,11,12,14,8,8,14,20,11,18,6,15,13,9,7,14,7,12,10,11,8,17,13,18,16,12,22,20,19,13,8,14,20,6,8,7,4,8,11,8,3,13,12,17,10,6,7,6,1,16,13,20,12,2,8,8,4,9,10,16,6,6,5,11,2,7,2,8,4,7,6,11,9,16,8,12,5,5,3,11,5,25,13,12,7,7,11,17,7,16,6,21,27,12,9,19,6,11,5,6,5,6,7,7,5,19,10,8,8,4,1,11,6,22,20,24,9,7,16,15,12,15,22,28,9,11,6,10,1,6,8,14,12,9,13,12,6,16,8,18,12,5,7,21,7,33,13,24,10,11,8,14,13,21,16,23,13,18,8,21,15,22,7,14,8,8,9,8,8,25,13,20,20,13,6,12,5,17,10,17,11,7,5,10,14,6,12,14,14,8,10,14,3,7,5,5,4,9,10,9,7,8,3,14,5,7,7,17,4,13,10,12,8,5,6,8,11,7,14,15,12,5,7,12,6,13,5,9,3,3,9,4,4,10,5,8,10,5,6,6,5,168,6,44.3171714729521,51.648648648648646,0.8580509390367492,58.333333333333336,16.666666666666664,10.032474205517383,47.22865324971332,0.2124234657395885,1.9782268195820287,3.945160539897791,5.893985698845586,7.798897103009265,9.547908453868471,2727.0000000000005,1791.361503132114,1916247.0,93.37347958274322,0.3333333333333332,11.324781309676736,36670.56928928157,36677.29474908855,838.0743920178089,1076.7635013963445,1791.361503132114,2663.5259506951256,1916153.6265204167,1345223950.1115186,1586.7624492987811,793.3812246493906,13.447220128082712,0.0765440936698,0.2677244276125639
40,43,50,33,45,54,51,37,41,63,73,55,26,30,53,21,60,23,41,25,21,33,38,23,56,42,70,47,26,24,48,21,75,50,75,27,41,39,55,41,81,44,72,63,51,33,77,35,57,36,45,34,21,34,29,36,43,30,48,31,30,20,35,23,10,9,14,7,13,15,8,7,10,15,15,10,6,10,10,7,11,12,14,8,8,14,21,11,18,5,15,13,9,7,14,7,12,10,11,8,17,13,18,15,11,23,20,19,13,7,15,20,6,8,7,5,8,11,8,3,13,12,17,10,6,7,7,1,16,13,19,12,3,8,7,5,9,9,17,6,6,5,12,2,7,2,8,4,7,6,11,9,15,6,11,6,6,2,11,4,25,13,12,6,8,11,16,7,16,6,21,27,12,9,20,6,11,5,6,4,6,7,6,5,19,11,9,9,4,1,10,6,22,20,24,9,7,16,15,12,15,23,28,9,11,6,9,1,6,9,14,12,9,12,12,6,17,7,18,13,5,7,21,8,34,14,23,10,10,8,13,13,21,16,23,12,18,8,22,15,22,7,14,8,8,8,9,8,25,13,19,20,12,6,12,5,17,10,19,11,7,5,10,14,6,12,13,14,8,10,13,3,7,5,5,4,9,10,9,6,8,3,14,4,7,8,17,4,13,10,12,8,5,7,6,12,7,14,15,12,5,7,13,6,13,5,9,3,3,9,4,4,11,4,8,12,5,6,7,5,129,6,36.539427963754,43.114285714285714,0.8475016426318024,58.333333333333336,16.666666666666664,10.279937990441104,47.03189507652699,0.2185737566754287,1.97843859918676,3.94467243647028,5.891830578836206,7.7941396095901725,9.543513512094538,2727.999999999995,1799.0179139803724,1917102.0,24.9522533922579,0.333333333333334,11.321211584719885,36679.88983080511,36686.61453336978,866.159073627304,1129.2525401765126,1799.0179139803724,2627.8341938572453,1917077.047746608,1345907685.9200587,1498.5816536807326,749.2908268403663,13.445707415984302,0.0759802243385771,0.2537145270760934
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,3,4,6,1,0,5,2,1,3,1,0,3,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,0,0,4,1,0,0,3,2,3,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,1,1,2,2,1,2,1,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0,0,1,1,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,33,33,0.0,33.0,0.0,57.57575757575758,57.57575757575758,0.0,57.57575757575758,0.0,1.94544525451658,3.803193267985317,5.352467593370811,6.311242900430008,6.610926350629024,115.99999999999996,80.58815453532128,3614.0,20.125670117381297,0.3333333333333333,2.252753280921196,329.4237392781522,330.8529162239817,38.35251696766291,45.62990288205867,80.58815453532128,108.32019854514256,3593.874329882619,109463.65217391304,62.69029566308389,31.345147831541944,2.839859821363382,0.32248901256122,0.2874078515467467
