A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,fickett_score-ORF,fickett_score-full-sequence,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
42,47,51,34,46,60,57,39,45,69,77,58,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,10,10,15,7,14,16,9,8,10,15,16,10,6,10,11,7,11,12,14,9,9,15,24,11,19,5,16,17,9,7,16,7,15,11,11,8,17,14,22,16,12,23,21,21,13,7,17,21,8,8,7,6,9,11,8,4,15,12,18,11,6,8,7,1,16,13,20,14,4,8,7,6,9,9,17,7,7,6,13,3,7,3,9,4,7,6,11,9,15,6,12,6,7,2,12,4,27,13,13,6,8,11,18,7,16,8,21,27,13,10,23,7,12,6,6,4,6,7,7,5,20,12,10,9,6,1,10,6,23,21,25,9,8,18,16,12,15,23,29,10,11,7,11,1,6,10,16,12,9,12,12,7,19,7,19,14,6,7,21,9,35,15,24,14,10,8,13,14,23,18,23,12,19,9,23,16,26,7,14,10,8,8,9,8,27,14,20,20,14,7,12,6,17,14,21,12,7,7,10,15,7,15,15,14,10,11,13,4,7,6,5,4,9,11,10,6,11,3,14,4,8,8,17,4,13,11,12,9,6,7,6,12,7,14,16,13,5,7,13,6,14,5,9,3,4,10,5,4,12,5,8,13,5,6,7,6,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209503,0.2097856079511924,0.4453,0.2813,2904.9999999999964,1878.2571576382124,2171291.0,109.45432894184444,0.3333333333333337,11.69001448868281,40259.329875197865,40266.260981365296,915.5873458041624,1181.5049626884395,1878.2571576382124,2865.1940076050782,2171181.5456710584,1621371773.4194214,1683.6890449166387,841.8445224583194,13.858633347744547,0.0765096820198926,0.2706289231754291,5809.999999999993,3951.77787147888,46330.0,0.0819314807272029,0.1666666666666668,14.406279280993278,5896.379906349319,5897.395035892237,866.6752580234597,1607.2847668520542,3951.77787147888,8010.440662669066,46329.91806851927,34779268.20936639,6403.155895817012,3201.577947908506,1.0148674537606412,0.9454388072180432,0.2423260055105277,0.6367867062664899,0.7460009113360403,0.7649955106366144,0.7684070088413077,0.769048451067669
1,1,1,0,0,1,3,3,0,3,2,1,2,1,3,0,1,1,2,2,4,5,1,0,4,2,2,3,1,1,4,0,2,2,6,0,2,2,4,1,4,2,5,3,1,2,2,0,1,1,1,1,0,3,1,1,0,3,2,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,2,1,0,2,2,0,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,3,0,0,0,0,0,0,2,0,0,2,0,0,2,0,1,1,0,1,0,0,2,0,2,0,0,1,1,0,0,1,1,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,33,33,0.0,33.0,0.0,54.54545454545454,54.54545454545454,0.0,54.54545454545454,0.0,0.8783000000000001,0.40011,116.0,82.0,3646.0,6.0,0.3333333333333333,2.269678325220004,332.2318467576521,333.6732064395524,39.637523993854415,48.65101871079042,82.0,118.69202461874632,3640.0,111337.80869565216,70.0410059079559,35.02050295397795,2.8640676444625184,0.3070145171073991,0.317157657327228,232.0,166.70002156557752,1028.0000000000002,0.3416441362268914,0.1666666666666666,2.8339723607012326,217.5132179891604,218.4568806324309,48.53077813278507,69.49556706248583,166.70002156557752,298.6915212773383,1027.6583558637733,47723.40869565218,229.1959542148525,114.59797710742625,0.9375569740912086,0.9006346240210097,0.2116283558615852,0.6264387467269528,0.7418195483796514,0.7623719921493745,0.7663376329316524,0.7672148969070954
42,46,51,35,46,59,59,40,45,70,76,58,29,31,56,22,64,25,42,28,23,33,41,25,59,45,72,51,29,25,51,23,77,55,78,31,44,40,58,42,89,47,76,64,56,35,79,39,63,38,51,39,22,36,33,36,46,30,49,32,31,23,36,24,10,10,15,7,14,16,9,7,10,15,16,10,7,10,10,8,11,12,14,9,9,15,23,11,20,6,16,17,9,7,17,7,15,11,11,8,17,14,23,16,12,22,21,21,13,7,18,20,8,8,7,6,9,10,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,9,16,7,12,6,6,2,12,5,27,13,13,6,7,11,20,7,17,8,20,27,13,10,21,7,11,6,6,6,6,7,7,5,21,11,11,8,6,1,10,6,23,21,25,8,8,19,16,12,15,24,29,10,11,7,12,1,6,9,17,12,9,12,12,7,18,8,19,13,6,7,20,9,35,15,24,15,11,8,14,14,24,17,23,12,19,10,20,15,26,7,13,10,9,9,9,8,26,14,20,19,14,7,12,6,17,14,20,12,7,6,10,15,7,15,15,14,10,11,14,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,16,4,13,11,13,9,6,6,6,12,7,14,15,13,5,7,14,6,14,5,9,3,4,10,5,4,11,6,8,11,5,6,7,6,168,6,41.46889647675713,50.925,0.8143131365097129,58.333333333333336,16.666666666666664,9.744254884011594,47.1551631132629,0.2066423746771203,0.4868,0.33828,2904.000000000004,1874.652789962304,2170000.0,154.5772617878419,0.3333333333333329,11.694422797045071,40243.20215887399,40250.13287487455,917.1284492704896,1187.7615575061034,1874.652789962304,2816.535787713072,2169845.422738212,1620073196.445057,1628.7742302069685,814.3871151034842,13.857851983083313,0.0767344909066128,0.2581338424836442,5807.999999999996,3805.533198198111,51292.143078764464,0.066093318079596,0.1666666666666667,14.432774023475638,6129.806522232166,6130.862202343709,897.9680443367912,1590.6892691882806,3805.533198198111,7910.494290619506,51292.07698544639,37587471.34412676,6319.805021431226,3159.902510715613,1.0554074590620126,0.9800309983059736,0.2442924395409627,0.6367704339486435,0.7460493901192534,0.7650186372174448,0.7684158065246469,0.7690507436476992
43,46,50,34,46,60,59,39,45,72,77,57,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,10,10,16,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,12,20,6,16,17,9,7,16,7,15,11,11,8,17,14,23,18,12,21,22,22,13,7,16,21,8,8,7,5,9,9,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,7,12,6,6,2,12,6,27,13,13,6,7,11,19,7,16,8,21,27,13,10,22,7,12,6,7,5,6,7,7,5,19,12,10,8,7,1,9,7,23,21,25,9,8,18,16,12,15,23,29,10,11,7,10,1,6,9,16,12,9,13,12,7,18,8,19,13,6,6,20,9,35,15,23,15,11,8,14,14,23,18,23,12,18,9,23,16,26,7,14,9,8,9,9,8,28,15,20,20,16,7,12,5,17,14,20,12,7,8,10,14,7,15,16,14,10,11,15,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,18,3,13,11,11,9,6,6,7,11,7,14,16,13,5,7,13,6,15,5,9,3,4,10,5,4,10,6,7,11,5,6,6,6,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640837,46.83676785690631,0.2099171650930025,0.4868,0.33828,2904.000000000006,1865.870733784885,2170290.0,95.54655896336172,0.3333333333333326,11.686245452204895,40248.61908190144,40255.55073080875,920.5039599971698,1185.9219109101032,1865.870733784885,2784.320607122402,2170194.453441037,1620509364.6407166,1598.3986962122997,799.1993481061497,13.859717314704325,0.0773787491269683,0.2516056110565586,5808.000000000003,3834.652829337707,50096.06915144952,3.6119377024985497,0.1666666666666666,14.42495234867474,6119.592143272294,6120.646064255442,920.1013466271694,1585.268906492675,3834.652829337707,7940.11515555478,50092.457213747024,37462308.24388563,6354.846249062106,3177.423124531053,1.0536487849986729,0.9673915145628148,0.2446100543691063,0.6367432029952765,0.7460128156649315,0.764995018596822,0.7684089690978619,0.7690491949289422
42,46,50,34,46,60,58,40,45,70,79,57,28,30,56,21,64,24,42,28,23,32,42,27,60,44,72,52,29,26,47,25,78,54,76,31,43,42,58,41,86,47,77,66,57,34,82,40,63,39,52,39,22,37,33,35,44,31,50,30,32,23,36,23,10,10,15,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,13,19,6,16,17,9,7,16,7,15,11,11,8,17,14,22,17,13,22,22,22,13,8,16,20,8,8,7,5,9,9,8,4,15,12,18,11,6,8,6,1,16,13,21,14,3,8,8,5,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,8,13,5,6,3,12,6,27,13,13,7,7,11,19,7,16,8,21,27,13,10,22,7,12,6,6,5,6,7,8,5,19,11,9,8,7,1,10,7,23,21,25,9,8,18,16,12,15,22,29,10,11,7,12,1,6,9,16,12,9,14,12,7,18,8,19,13,6,6,21,8,34,14,24,14,11,8,14,14,23,18,23,13,19,9,22,16,26,7,14,10,8,10,8,8,27,14,21,20,15,7,12,6,17,14,20,12,7,8,10,14,6,15,17,14,10,11,14,4,7,6,5,4,9,11,10,7,11,3,14,5,8,7,17,3,13,11,11,9,6,6,8,11,7,14,16,13,5,7,12,6,15,5,9,3,4,10,5,4,11,6,8,11,5,6,6,6,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.2045302967989367,0.4505,0.32442,2903.999999999998,1860.9016197772128,2169990.0,87.13699509601321,0.3333333333333335,11.684826743295584,40242.84030731429,40249.770960996495,929.2562116819536,1178.321685871011,1860.9016197772128,2778.340975003287,2169902.863004904,1620044062.4126766,1600.0192891322763,800.0096445661381,13.85772737855176,0.0777602951673268,0.2553728547408222,5807.999999999993,3825.598982104029,49608.0,4.104721988235672,0.1666666666666668,14.426163053899677,6124.881713143527,6125.936545100568,893.8980829923107,1577.3010108824842,3825.598982104029,7975.63958795278,49603.89527801176,37527098.55459869,6398.338577070295,3199.169288535148,1.0545595236128675,0.9709906790404867,0.2478661162610999,0.636768130075788,0.7460245603837927,0.7650059672948549,0.7684134960363794,0.7690505989501859
42,46,51,34,46,59,58,40,45,70,77,57,28,32,56,21,64,24,42,28,23,33,42,26,60,44,72,52,29,26,48,24,78,54,76,31,43,41,58,42,87,47,77,66,57,33,82,40,62,39,52,39,22,37,33,36,45,31,50,30,31,23,36,23,10,10,15,7,14,16,9,7,10,15,16,10,6,10,11,7,11,12,14,9,9,15,23,12,19,6,16,17,9,7,16,7,15,11,11,8,17,14,22,17,13,22,21,21,13,8,16,20,8,8,7,5,9,11,8,4,15,12,18,11,6,8,6,1,16,13,21,14,3,8,8,5,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,9,16,8,13,5,6,3,12,5,27,13,13,7,7,11,19,7,16,8,21,27,13,10,22,7,12,6,6,5,6,7,8,5,20,11,9,8,6,1,11,6,23,21,25,9,8,18,16,12,15,22,29,10,11,7,12,1,6,9,16,12,9,13,12,7,18,8,19,13,6,7,21,8,34,14,25,14,11,8,14,14,23,18,23,13,19,9,22,16,26,7,14,10,8,9,8,8,27,14,21,20,15,7,12,6,17,14,19,12,7,7,10,15,7,15,16,14,10,11,14,4,7,6,5,4,9,11,10,7,11,3,14,5,8,7,17,4,13,11,12,9,6,6,8,11,7,14,16,13,5,7,12,6,14,5,9,3,4,10,5,4,11,6,8,11,5,6,6,6,168,6,42.51679165780609,51.073170731707314,0.8324682225262893,58.333333333333336,16.666666666666664,9.643289796438792,47.14846625347938,0.2045302967989367,0.4868,0.33828,2904.0000000000014,1861.467814772088,2169990.0,78.83120959800252,0.3333333333333332,11.68762378047733,40242.79294482429,40249.72359034969,933.6402669571034,1191.213964528277,1861.467814772088,2794.9091785132,2169911.168790402,1620040249.0995522,1603.695213984923,801.8476069924615,13.857711069154364,0.0777181782579528,0.2577333502809649,5808.0,3788.447441547937,51378.55032073219,0.0229229787741313,0.1666666666666666,14.43215625063155,6134.023149613963,6135.079555916398,862.6370030198206,1545.991952953084,3788.447441547937,8069.302063585416,51378.527397753416,37639201.15742336,6523.310110632332,3261.655055316166,1.0561334623990983,0.987713532795761,0.2498653826115903,0.636768130075788,0.7460325808417141,0.7650158894921617,0.7684155848690978,0.7690509155140852
42,46,51,34,45,59,59,41,46,70,76,57,28,32,57,21,63,25,42,28,24,33,40,24,59,42,72,53,29,25,50,24,78,55,77,30,42,40,58,43,88,46,77,66,58,33,80,40,64,39,51,39,21,36,32,38,45,31,50,31,32,23,37,23,10,10,15,7,14,16,9,7,10,15,16,10,6,10,11,7,11,11,13,10,9,15,23,12,20,6,16,17,9,8,16,7,15,11,12,8,16,14,23,17,12,22,21,21,14,7,16,20,8,8,7,5,9,11,8,4,15,12,18,12,6,7,7,1,16,13,20,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,5,7,6,11,9,16,6,12,6,6,2,12,4,27,13,13,6,7,10,18,7,16,8,21,27,13,10,23,7,12,6,6,5,6,7,7,5,20,11,10,9,6,1,11,6,23,21,25,9,8,18,15,14,15,22,30,10,11,7,12,0,6,9,16,11,9,12,12,7,18,8,19,13,6,7,21,9,35,15,24,14,10,9,14,13,24,17,23,13,20,9,21,16,26,7,14,11,8,8,9,8,27,14,20,19,15,7,12,6,17,15,21,11,7,7,10,15,7,15,15,14,10,11,14,4,7,6,5,3,9,11,10,6,10,3,14,5,8,8,17,5,13,11,12,9,6,6,7,12,7,14,16,13,5,7,13,6,14,6,9,3,4,10,5,4,12,6,8,11,5,6,6,6,129,6,36.64137176642872,46.46341463414634,0.7886069514034528,58.333333333333336,16.666666666666664,9.580121277149509,46.91966959015127,0.2041813457092297,0.4868,0.33828,2904.000000000008,1870.4395631176708,2169678.0,139.43109239200342,0.3333333333333323,11.698239858508847,40237.38724122132,40244.31695577218,919.5953215650374,1168.4956661018698,1870.4395631176708,2827.1835212828078,2169538.568907608,1619605047.2366517,1658.6878551809375,829.3439275904688,13.855849600971489,0.0770597079790138,0.2626937883929661,5808.000000000001,3916.39558161246,53876.70849966054,1.0130294614079776,0.1666666666666666,14.444491178712736,6132.652281028168,6133.708451238535,880.3463755427382,1585.6121829593965,3916.39558161246,7883.525561497341,53875.695470199134,37622379.36479504,6297.9133785379445,3148.956689268972,1.0558974313065026,0.92534404285697,0.2408890709396404,0.6367964428430624,0.7460119626233376,0.7650011788640932,0.7684099542636795,0.7690499152927953
42,47,51,34,46,60,57,40,45,69,77,57,29,32,56,22,63,25,42,29,23,33,39,25,59,44,72,53,28,25,51,23,78,54,77,30,44,40,59,43,88,45,76,67,57,33,81,39,64,39,51,38,22,36,32,37,45,31,50,31,31,23,38,24,10,10,15,7,14,16,9,8,10,15,16,10,6,10,11,7,11,12,14,9,9,15,24,12,19,5,16,17,9,7,16,7,15,11,11,8,17,14,22,16,12,23,21,21,13,7,17,20,8,8,7,6,9,11,8,4,15,12,18,11,6,8,7,1,16,13,20,14,4,8,7,6,9,9,17,7,7,6,13,3,7,3,9,4,7,6,11,9,15,6,12,6,7,2,12,4,27,13,13,6,8,11,18,7,16,8,21,27,13,10,23,7,12,6,6,4,6,7,7,5,20,12,10,9,6,1,10,6,23,21,25,9,8,18,16,12,15,23,29,10,11,7,11,1,6,10,16,12,9,12,12,7,19,7,19,14,6,7,21,9,35,15,24,14,10,8,13,14,23,18,23,12,19,9,23,16,26,7,14,10,8,8,9,8,27,14,20,20,14,7,12,6,17,14,21,12,7,7,10,15,7,15,15,14,10,11,13,4,7,6,5,4,9,11,10,6,11,3,14,4,8,8,17,4,13,11,12,9,6,7,6,12,7,14,16,13,5,7,13,6,14,5,9,3,4,10,5,4,12,5,8,13,5,6,7,6,129,6,35.10980240405905,43.38461538461539,0.8092684951290207,58.333333333333336,16.666666666666664,9.853163495161333,46.96777625209504,0.2097856079511923,0.4453,0.2813,2904.999999999991,1891.760484994939,2170949.0,130.33828664428168,0.3333333333333343,11.690035684595134,40253.05811984973,40259.98814626241,920.359794382045,1177.336063693147,1891.760484994939,2873.2037207476874,2170818.661713356,1620866645.5371902,1695.8676570545404,847.9338285272702,13.856474395817504,0.0755152201346957,0.2728775174115737,5810.0000000000055,3927.451998553424,46746.0,2.05356412774832,0.1666666666666665,14.407466306849017,5908.548383486421,5909.565607972479,878.0006639546449,1599.612186212616,3927.451998553424,7939.56013021878,46743.946435872254,34922965.67493113,6339.947944006164,3169.973972003082,1.016961856021758,0.9558428970682772,0.2411352034798291,0.6368168229253843,0.7460138927642076,0.7649997696672843,0.7684079091110579,0.7690486635873093
43,46,50,34,46,60,59,40,45,72,77,56,28,30,56,22,64,25,42,28,23,32,41,26,59,44,72,52,30,25,49,24,78,54,77,29,43,41,58,41,88,47,76,66,56,34,83,40,63,39,52,40,22,36,33,37,44,30,50,31,32,23,34,23,10,10,16,7,14,16,9,7,10,15,16,9,6,10,11,7,11,12,14,9,9,15,23,13,20,6,16,17,9,7,16,7,15,11,11,8,17,14,23,18,12,21,22,22,13,7,16,20,8,8,7,5,9,9,8,4,15,12,18,11,6,8,7,1,16,13,21,14,3,8,8,6,9,10,16,7,7,6,12,3,7,3,9,4,7,6,11,8,16,7,12,6,6,2,12,6,27,13,13,6,7,11,19,7,16,8,21,27,13,10,22,7,12,6,7,5,6,7,7,5,19,12,10,8,7,1,9,7,23,21,25,9,8,18,16,12,15,23,29,10,11,7,10,1,6,9,16,12,9,13,12,7,18,8,19,13,6,6,20,9,35,15,23,15,11,8,14,14,23,18,23,12,18,9,23,16,26,7,14,9,8,9,9,8,28,15,20,20,16,7,12,5,17,14,20,12,7,8,10,14,7,15,16,14,10,11,15,4,7,6,5,4,9,11,10,6,11,3,14,5,8,8,18,3,13,11,11,9,6,6,7,11,7,14,16,13,5,7,13,6,15,5,9,3,4,10,5,4,10,6,7,11,5,6,6,6,168,6,42.08556017210653,50.175,0.8387754892298263,58.333333333333336,16.666666666666664,9.831841530640837,46.83676785690631,0.2099171650930024,0.4505,0.32442,2904.0000000000077,1852.9538081190235,2169942.0,91.7192747392776,0.3333333333333325,11.684956008818084,40242.16885308246,40249.09939112628,918.2375656625107,1178.672232483199,1852.9538081190235,2790.8251954187726,2169850.2807252607,1619990001.796762,1612.1529629355737,806.0764814677868,13.857496161529738,0.0783540913799786,0.2534956136009989,5808.000000000009,3791.7851896733655,49269.72815123292,0.2124730765506097,0.1666666666666664,14.428251352692222,6121.457342822867,6122.511585032151,927.1593821453972,1597.1677095086309,3791.7851896733655,7884.703012378402,49269.51567815637,37485148.10885291,6287.535302869772,3143.767651434886,1.0539699281719797,0.9881052978457318,0.2432483433118341,0.6367738512661577,0.7460257054257451,0.764999215405313,0.7684098700815329,0.7690494076171704
40,42,49,33,45,55,53,37,42,64,75,55,25,28,53,20,61,22,41,24,21,32,41,25,57,42,70,47,27,25,45,23,75,51,74,28,40,41,54,39,79,46,73,62,51,34,78,36,57,36,46,35,21,35,30,34,42,30,48,30,31,20,33,22,10,9,14,7,13,15,8,6,10,15,15,9,6,10,10,7,11,12,14,8,8,14,21,12,18,6,15,14,9,7,14,7,13,10,11,8,17,13,18,16,12,22,21,20,13,8,14,20,6,8,7,4,8,9,8,3,14,12,17,10,6,7,6,1,16,13,20,12,2,8,8,4,9,10,16,6,6,5,11,2,7,2,8,4,7,6,11,8,16,8,12,5,5,3,11,6,25,13,12,7,7,11,17,7,16,6,21,27,12,9,20,6,11,5,6,5,6,7,7,5,18,10,8,8,5,1,10,7,22,20,24,9,7,17,15,12,15,22,28,9,11,6,10,1,6,8,14,12,9,14,12,6,16,8,18,12,5,6,21,7,33,13,23,10,11,8,14,13,21,16,23,13,18,8,21,15,22,7,14,8,8,10,8,8,25,13,20,20,13,6,12,5,17,11,18,11,7,6,10,13,5,12,15,14,8,10,14,3,7,5,5,4,9,10,9,7,8,3,14,5,7,7,17,3,13,10,11,8,5,6,8,11,7,14,15,12,5,7,12,6,14,5,9,3,3,9,4,4,10,5,8,10,5,6,6,5,168,6,44.3171714729521,51.648648648648646,0.8580509390367492,58.333333333333336,16.666666666666664,10.032474205517383,47.22865324971332,0.2124234657395885,0.4868,0.33828,2734.000000000001,1814.217374328976,1926068.0,72.28037231523456,0.3333333333333332,11.322776160712625,36811.683226932175,36818.41727678764,829.5381156797239,1087.640071240261,1814.217374328976,2649.425577816112,1925995.7196276844,1355595850.7676542,1561.7855065758508,780.8927532879254,13.464404984247317,0.0749584815234496,0.2621258505566702,5468.00000000001,3651.364707082694,48040.0,1.7729331633281131,0.1666666666666663,14.0156504706538,5719.749644870831,5720.795972446559,839.1294570321514,1422.535510730799,3651.364707082694,7411.423791254672,48038.22706683667,32727506.55836077,5988.888280523874,2994.444140261937,1.04604053490688,0.9528224515279504,0.2389326455947272,0.636491719557707,0.7458985838386641,0.7649896621299286,0.7684132735842337,0.7690490475679125
