nameseq,repDNA-0,repDNA-1,repDNA-2,repDNA-3,repDNA-4,repDNA-5,repDNA-6,repDNA-7,repDNA-8,repDNA-9,repDNA-10,repDNA-11,repDNA-12,repDNA-13,repDNA-14,repDNA-15,repDNA-16,repDNA-17,repDNA-18,repDNA-19,repDNA-20,repDNA-21,repDNA-22,repDNA-23,repDNA-24,repDNA-25,repDNA-26,repDNA-27,repDNA-28,repDNA-29,repDNA-30,repDNA-31,repDNA-32,repDNA-33,repDNA-34,repDNA-35,repDNA-36,repDNA-37,repDNA-38,repDNA-39,repDNA-40,repDNA-41,repDNA-42,repDNA-43,repDNA-44,repDNA-45,repDNA-46,repDNA-47,repDNA-48,repDNA-49,repDNA-50,repDNA-51,repDNA-52,repDNA-53,repDNA-54,repDNA-55,repDNA-56,repDNA-57,repDNA-58,repDNA-59,repDNA-60,repDNA-61,repDNA-62,repDNA-63,repDNA-64,repDNA-65,repDNA-66,repDNA-67,repDNA-68,repDNA-69,repDNA-70,repDNA-71,repDNA-72,repDNA-73,repDNA-74,repDNA-75,repDNA-76,repDNA-77,repDNA-78,repDNA-79,repDNA-80,repDNA-81,repDNA-82,repDNA-83,repDNA-84,repDNA-85,repDNA-86,repDNA-87,repDNA-88,repDNA-89,repDNA-90,repDNA-91,repDNA-92,repDNA-93,repDNA-94,repDNA-95,repDNA-96,repDNA-97,repDNA-98,repDNA-99,repDNA-100,repDNA-101,repDNA-102,repDNA-103,repDNA-104,repDNA-105,repDNA-106,repDNA-107,repDNA-108,repDNA-109,repDNA-110,repDNA-111,repDNA-112,repDNA-113,repDNA-114,repDNA-115,repDNA-116,repDNA-117,repDNA-118,repDNA-119,repDNA-120,repDNA-121,repDNA-122,repDNA-123,repDNA-124,repDNA-125,repDNA-126,repDNA-127,repDNA-128,repDNA-129,repDNA-130,repDNA-131,repDNA-132,repDNA-133,repDNA-134,repDNA-135,repDNA-136,repDNA-137,repDNA-138,repDNA-139,repDNA-140,repDNA-141,repDNA-142,repDNA-143,repDNA-144,repDNA-145,repDNA-146,repDNA-147,repDNA-148,repDNA-149,repDNA-150,repDNA-151,repDNA-152,repDNA-153,repDNA-154,repDNA-155,repDNA-156,repDNA-157,repDNA-158,repDNA-159,repDNA-160,repDNA-161,repDNA-162,repDNA-163,repDNA-164,repDNA-165,repDNA-166,repDNA-167,repDNA-168,repDNA-169,repDNA-170,repDNA-171,repDNA-172,repDNA-173,repDNA-174,repDNA-175,repDNA-176,repDNA-177,repDNA-178,repDNA-179,repDNA-180,repDNA-181,repDNA-182,repDNA-183,repDNA-184,repDNA-185,repDNA-186,repDNA-187,repDNA-188,repDNA-189,repDNA-190,repDNA-191,repDNA-192,repDNA-193,repDNA-194,repDNA-195,repDNA-196,repDNA-197,repDNA-198,repDNA-199,repDNA-200,repDNA-201,repDNA-202,repDNA-203,repDNA-204,repDNA-205,repDNA-206,repDNA-207,repDNA-208,repDNA-209,repDNA-210,repDNA-211,repDNA-212,repDNA-213,repDNA-214,repDNA-215,repDNA-216,repDNA-217,repDNA-218,repDNA-219,repDNA-220,repDNA-221,repDNA-222,repDNA-223,repDNA-224,repDNA-225,repDNA-226,repDNA-227,repDNA-228,repDNA-229,repDNA-230,repDNA-231,repDNA-232,repDNA-233,repDNA-234,repDNA-235,repDNA-236,repDNA-237,repDNA-238,repDNA-239,repDNA-240,repDNA-241,repDNA-242,repDNA-243,repDNA-244,repDNA-245,repDNA-246,repDNA-247,repDNA-248,repDNA-249,repDNA-250,repDNA-251,repDNA-252,repDNA-253,repDNA-254,repDNA-255,repDNA-256,repDNA-257,repDNA-258,repDNA-259,repDNA-260,repDNA-261,repDNA-262,repDNA-263,repDNA-264,repDNA-265,repDNA-266,repDNA-267,repDNA-268,repDNA-269,label
pre_10_90544|0.140279336,0.678,0.322,0.207,0.086,0.259,0.052,0.052,0.017,0.0,0.086,0.069,0.172,0.088,0.053,0.035,0.018,0.035,0.0,0.0,0.053,0.07,0.123,0.018,0.053,0.018,0.018,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.14,0.053,0.0,0.018,0.018,0.0,0.018,0.018,0.123,0.0,0.078,0.039,0.118,0.039,0.013,0.0,0.0,0.078,0.065,0.052,0.013,0.026,0.131,0.0,0.026,0.078,0.0893,0.0785,0.0742,0.015,0.015,0.008,0.008,0.008,0.0,0.0,0.015,0.03,0.023,0.008,0.008,0.015,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.008,0.008,0.0,0.008,0.023,0.008,0.0,0.0,0.0,0.03,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.03,0.0,0.03,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.023,0.0,0.0,0.023,0.5701,0.092,0.046,0.138,0.046,0.015,0.0,0.0,0.092,0.077,0.061,0.015,0.031,0.154,0.0,0.031,0.092,0.0075,-0.0026,-0.0068,0.0234,-0.0094,0.0115,0.0166,0.004,0.0061,0.0164,-0.0222,-0.0056,0.006,0.0069,-0.0023,-0.0042,0.0234,-0.0016,0.0069,-0.0094,-0.0016,0.0234,0.0165,-0.0091,-0.0099,-0.001,0.0064,0.0076,0.0165,0.007,0.0022,0.0234,-0.0147,-0.0115,0.026,-0.0137,-0.0129,-0.0106,0.03,0.03,0.015,0.015,0.015,0.0,0.0,0.03,0.06,0.045,0.015,0.015,0.03,0.0,0.015,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.015,0.015,0.0,0.015,0.045,0.015,0.0,0.0,0.0,0.06,0.015,0.0,0.0,0.0,0.015,0.0,0.0,0.015,0.06,0.0,0.06,0.015,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.045,0.0,0.0,0.045,0.0074,0.0139,0.03,0.0247,0.0137,0.0137,0.0082,0.0074,0.0,0.0,0.0243,0.0247,-0.0167,-0.0043,0.0147,0.0013,-0.0044,-0.0044,-0.0016,-0.0168,0.0039,0.0039,0.0014,0.0015,toeholds
pre_11_90545|0.310200728,0.678,0.322,0.31,0.086,0.172,0.052,0.103,0.052,0.0,0.155,0.017,0.052,0.158,0.053,0.053,0.035,0.035,0.018,0.0,0.035,0.088,0.018,0.035,0.035,0.018,0.018,0.018,0.035,0.035,0.018,0.0,0.0,0.0,0.0,0.018,0.07,0.07,0.0,0.0,0.018,0.018,0.0,0.053,0.053,0.099,0.042,0.099,0.042,0.042,0.0,0.0,0.042,0.099,0.014,0.042,0.028,0.042,0.028,0.042,0.155,0.0634,0.062,0.0562,0.028,0.019,0.009,0.009,0.019,0.0,0.0,0.009,0.038,0.0,0.019,0.009,0.009,0.0,0.009,0.009,0.009,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.019,0.019,0.0,0.038,0.009,0.0,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.0,0.0,0.009,0.009,0.009,0.0,0.009,0.009,0.009,0.0,0.0,0.009,0.019,0.0,0.009,0.0,0.019,0.019,0.0,0.057,0.4614,0.097,0.041,0.097,0.041,0.041,0.0,0.0,0.041,0.097,0.014,0.041,0.028,0.041,0.028,0.041,0.152,0.005,-0.0012,-0.0093,0.0224,-0.0012,0.0247,0.0135,0.0042,0.0075,0.0135,-0.0125,-0.0042,0.0066,0.0042,0.0013,0.0005,0.0224,-0.0037,0.0043,-0.0012,-0.0036,0.0224,0.0126,-0.0015,0.0,0.0017,0.0049,0.005,0.0133,0.004,-0.0007,0.0224,-0.0093,-0.0032,0.0425,0.0104,-0.0084,-0.0109,0.034,0.022,0.011,0.011,0.022,0.0,0.0,0.011,0.045,0.0,0.022,0.011,0.011,0.0,0.011,0.011,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.022,0.022,0.0,0.045,0.011,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.011,0.0,0.0,0.011,0.011,0.011,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.022,0.0,0.011,0.0,0.022,0.022,0.0,0.067,0.0142,0.0282,0.0266,0.0314,0.0281,0.0281,0.0074,0.0146,-0.0023,-0.0023,0.0312,0.0318,-0.005,0.0095,0.0231,0.0188,0.0094,0.0094,0.0078,-0.0047,0.0087,0.0087,0.0187,0.0191,toeholds
pre_12_90546|0.431514481,0.61,0.39,0.172,0.121,0.155,0.069,0.172,0.069,0.0,0.207,0.0,0.034,0.105,0.018,0.0,0.035,0.053,0.035,0.0,0.035,0.088,0.0,0.035,0.018,0.053,0.035,0.035,0.053,0.053,0.035,0.0,0.0,0.0,0.0,0.018,0.088,0.018,0.035,0.0,0.0,0.035,0.018,0.018,0.088,0.056,0.07,0.098,0.056,0.084,0.014,0.0,0.028,0.126,0.0,0.042,0.028,0.028,0.042,0.056,0.084,0.0714,0.06,0.0541,0.018,0.009,0.0,0.009,0.027,0.009,0.0,0.009,0.036,0.0,0.018,0.009,0.009,0.009,0.009,0.009,0.009,0.018,0.018,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.009,0.009,0.036,0.018,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.009,0.0,0.009,0.009,0.0,0.0,0.009,0.009,0.0,0.018,0.0,0.0,0.009,0.027,0.0,0.009,0.0,0.009,0.0,0.009,0.036,0.4908,0.066,0.082,0.115,0.066,0.099,0.016,0.0,0.033,0.148,0.0,0.049,0.033,0.033,0.049,0.066,0.099,0.0011,-0.0097,-0.0055,0.0157,-0.0072,0.015,0.0087,0.0038,0.0019,0.0088,-0.0227,-0.0108,0.0034,0.0035,0.0036,0.0014,0.0157,-0.0089,0.0036,-0.0072,-0.0088,0.0157,0.0073,0.0017,0.0038,-0.0031,0.001,0.0012,0.0086,0.0013,-0.0029,0.0157,-0.0175,-0.0079,0.0358,0.005,-0.0125,-0.0141,0.025,0.013,0.0,0.013,0.038,0.013,0.0,0.013,0.05,0.0,0.025,0.013,0.013,0.013,0.013,0.013,0.013,0.025,0.025,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.013,0.013,0.05,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.013,0.0,0.013,0.013,0.0,0.0,0.013,0.013,0.0,0.025,0.0,0.0,0.013,0.038,0.0,0.013,0.0,0.013,0.0,0.013,0.05,0.0183,0.0293,0.0158,0.024,0.0293,0.0293,0.0074,0.0186,-0.0115,-0.0115,0.0239,0.0246,-0.0041,0.0058,0.0159,0.0112,0.0058,0.0058,0.0036,-0.0037,0.0111,0.0111,0.0112,0.0114,toeholds
pre_13_90547|0.038841301,0.644,0.356,0.19,0.052,0.19,0.103,0.121,0.052,0.0,0.172,0.034,0.086,0.035,0.053,0.035,0.053,0.035,0.0,0.0,0.018,0.123,0.0,0.035,0.07,0.053,0.035,0.07,0.0,0.018,0.018,0.0,0.0,0.0,0.0,0.088,0.053,0.07,0.0,0.07,0.0,0.053,0.0,0.018,0.0,0.068,0.027,0.108,0.081,0.054,0.014,0.0,0.041,0.095,0.027,0.027,0.014,0.068,0.041,0.041,0.081,0.0794,0.0695,0.0663,0.0,0.016,0.008,0.016,0.016,0.0,0.0,0.0,0.041,0.0,0.008,0.008,0.016,0.008,0.016,0.008,0.025,0.0,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.008,0.016,0.0,0.025,0.016,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.025,0.016,0.0,0.008,0.0,0.016,0.0,0.016,0.008,0.0,0.008,0.016,0.008,0.016,0.5303,0.085,0.034,0.136,0.102,0.068,0.017,0.0,0.051,0.119,0.034,0.034,0.017,0.085,0.051,0.051,0.102,0.0004,-0.0073,-0.0053,0.0163,-0.0084,0.0065,0.0156,0.0066,-0.0013,0.0134,-0.0333,-0.0104,0.0057,0.007,-0.0127,-0.0208,0.0163,-0.0111,0.0068,-0.0084,-0.0111,0.0163,0.0162,0.0061,0.0027,-0.0017,-0.001,0.0004,0.0157,0.0109,0.0057,0.0163,-0.0151,-0.0066,0.0133,-0.0005,-0.0168,-0.0154,0.0,0.031,0.015,0.031,0.031,0.0,0.0,0.0,0.077,0.0,0.015,0.015,0.031,0.015,0.031,0.015,0.046,0.0,0.015,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.015,0.031,0.0,0.046,0.031,0.031,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.046,0.031,0.0,0.015,0.0,0.031,0.0,0.031,0.015,0.0,0.015,0.031,0.015,0.031,0.0017,0.0066,0.0215,0.021,0.0065,0.0065,0.0047,0.0016,-0.0031,-0.0031,0.0209,0.0211,-0.0062,0.0002,0.0083,0.0114,0.0002,0.0002,-0.0012,-0.0062,-0.0072,-0.0072,0.0113,0.0113,toeholds
pre_14_90548|0.500107645,0.712,0.288,0.293,0.069,0.103,0.121,0.155,0.034,0.0,0.121,0.034,0.069,0.105,0.035,0.035,0.105,0.053,0.018,0.0,0.0,0.088,0.0,0.018,0.035,0.035,0.07,0.053,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.018,0.035,0.053,0.0,0.07,0.0,0.018,0.018,0.07,0.018,0.108,0.04,0.067,0.094,0.081,0.013,0.0,0.013,0.067,0.027,0.013,0.013,0.054,0.027,0.04,0.121,0.0863,0.0613,0.0728,0.016,0.016,0.008,0.023,0.016,0.008,0.0,0.0,0.031,0.0,0.008,0.0,0.008,0.008,0.016,0.023,0.016,0.008,0.008,0.016,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.016,0.0,0.016,0.008,0.016,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.016,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.0,0.016,0.0,0.008,0.016,0.008,0.008,0.031,0.5537,0.124,0.046,0.077,0.108,0.093,0.015,0.0,0.015,0.077,0.031,0.015,0.015,0.062,0.031,0.046,0.139,0.0054,-0.008,-0.0023,0.0265,-0.0023,0.0195,0.0172,0.0042,0.0027,0.0175,-0.0254,-0.0126,0.0067,0.004,-0.007,-0.0109,0.0265,-0.0113,0.0041,-0.0023,-0.0113,0.0265,0.0168,-0.0019,-0.0014,-0.007,0.0035,0.0054,0.0173,0.0078,0.003,0.0265,-0.0162,-0.0085,0.0292,-0.0024,-0.0159,-0.0192,0.023,0.023,0.011,0.034,0.023,0.011,0.0,0.0,0.046,0.0,0.011,0.0,0.011,0.011,0.023,0.034,0.023,0.011,0.011,0.023,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.023,0.0,0.023,0.011,0.023,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.023,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.0,0.023,0.0,0.011,0.023,0.011,0.011,0.046,0.0183,0.0323,0.0295,0.0303,0.0323,0.0323,0.0095,0.0186,0.0023,0.0023,0.03,0.0307,-0.0053,0.0062,0.0203,0.0154,0.0061,0.0061,0.0016,-0.0052,0.0018,0.0018,0.0153,0.0156,toeholds
pre_15_90549|0.239314912,0.678,0.322,0.172,0.086,0.172,0.121,0.138,0.017,0.0,0.155,0.034,0.103,0.053,0.018,0.053,0.035,0.035,0.0,0.0,0.053,0.07,0.035,0.018,0.053,0.07,0.07,0.053,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.053,0.053,0.0,0.035,0.035,0.0,0.018,0.035,0.07,0.07,0.04,0.04,0.092,0.092,0.066,0.0,0.0,0.04,0.079,0.026,0.013,0.026,0.079,0.04,0.04,0.092,0.0899,0.0798,0.0648,0.0,0.008,0.008,0.008,0.015,0.0,0.0,0.008,0.023,0.008,0.008,0.015,0.008,0.015,0.015,0.008,0.015,0.0,0.008,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.015,0.0,0.008,0.023,0.015,0.008,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.008,0.008,0.015,0.015,0.015,0.0,0.0,0.008,0.015,0.008,0.0,0.0,0.023,0.0,0.008,0.023,0.5674,0.049,0.049,0.114,0.114,0.081,0.0,0.0,0.049,0.097,0.032,0.016,0.032,0.097,0.049,0.049,0.114,0.0043,-0.0083,0.0033,0.0186,-0.0027,0.004,0.0148,0.0086,0.0046,0.0147,-0.0272,-0.015,0.0044,0.0092,0.0003,-0.0045,0.0186,-0.0086,0.0092,-0.0027,-0.0086,0.0186,0.0141,-0.0045,-0.0064,-0.0039,0.0029,0.0044,0.0145,0.0068,0.0015,0.0186,-0.0155,-0.0116,0.0273,-0.0047,-0.0223,-0.018,0.0,0.015,0.015,0.015,0.029,0.0,0.0,0.015,0.044,0.015,0.015,0.029,0.015,0.029,0.029,0.015,0.029,0.0,0.015,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.029,0.0,0.015,0.044,0.029,0.015,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.015,0.015,0.029,0.029,0.029,0.0,0.0,0.015,0.029,0.015,0.0,0.0,0.044,0.0,0.015,0.044,0.0017,0.0125,0.0264,0.0217,0.0124,0.0124,0.004,0.0016,-0.006,-0.006,0.0216,0.0219,-0.0149,0.0004,0.019,0.0108,0.0004,0.0004,0.0073,-0.0149,0.0038,0.0038,0.0108,0.0109,toeholds
pre_16_90550|0.428000027,0.797,0.203,0.241,0.069,0.121,0.172,0.069,0.017,0.0,0.121,0.0,0.19,0.105,0.053,0.0,0.07,0.07,0.0,0.0,0.0,0.105,0.0,0.018,0.158,0.07,0.053,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.07,0.035,0.018,0.0,0.0,0.0,0.018,0.018,0.123,0.0,0.075,0.025,0.062,0.125,0.025,0.0,0.0,0.025,0.062,0.0,0.012,0.025,0.137,0.025,0.025,0.1,0.1062,0.0648,0.1045,0.014,0.014,0.0,0.014,0.014,0.0,0.0,0.0,0.027,0.0,0.007,0.0,0.027,0.014,0.014,0.014,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.007,0.0,0.014,0.014,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.007,0.02,0.0,0.014,0.034,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.014,0.027,0.0,0.0,0.027,0.6138,0.08,0.027,0.067,0.133,0.027,0.0,0.0,0.027,0.067,0.0,0.013,0.027,0.147,0.027,0.027,0.107,0.0146,-0.0072,-0.01,0.033,-0.0081,0.0142,0.0258,0.0106,0.0117,0.0254,-0.0372,-0.0116,0.0031,0.011,-0.002,-0.0062,0.033,-0.0064,0.011,-0.0081,-0.0065,0.033,0.0288,0.0072,0.0049,-0.0008,0.0106,0.0146,0.0261,0.0179,0.012,0.033,-0.0218,-0.0107,0.0267,0.0006,-0.0303,-0.0146,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.04,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.03,0.0,0.02,0.051,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.04,0.0217,0.0264,0.0388,0.0312,0.0265,0.0265,0.0158,0.0217,0.0062,0.0062,0.0311,0.0317,-0.0028,0.0073,0.0348,0.0215,0.0072,0.0072,0.0022,-0.003,0.011,0.011,0.0214,0.0217,toeholds
pre_17_90551|0.829363747,0.746,0.254,0.276,0.103,0.086,0.138,0.121,0.052,0.0,0.103,0.0,0.121,0.105,0.088,0.0,0.07,0.053,0.035,0.0,0.018,0.053,0.0,0.018,0.088,0.035,0.07,0.035,0.0,0.018,0.035,0.0,0.0,0.0,0.0,0.018,0.053,0.018,0.0,0.0,0.0,0.018,0.018,0.123,0.035,0.091,0.039,0.065,0.104,0.039,0.013,0.0,0.0,0.078,0.0,0.026,0.039,0.091,0.0,0.052,0.117,0.0959,0.0787,0.0716,0.015,0.022,0.0,0.015,0.015,0.007,0.0,0.0,0.022,0.0,0.007,0.007,0.015,0.0,0.022,0.015,0.007,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.022,0.015,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.007,0.007,0.0,0.0,0.015,0.022,0.0,0.007,0.022,0.0,0.0,0.0,0.0,0.015,0.0,0.007,0.007,0.029,0.0,0.007,0.029,0.5802,0.099,0.043,0.071,0.113,0.043,0.014,0.0,0.0,0.085,0.0,0.028,0.043,0.099,0.0,0.057,0.128,0.0114,-0.0063,-0.0058,0.0297,-0.003,0.014,0.0202,0.0053,0.011,0.0207,-0.0245,-0.0109,0.0028,0.0055,-0.0049,-0.0078,0.0297,-0.0055,0.0055,-0.003,-0.0055,0.0297,0.0218,0.0022,0.0027,-0.0045,0.0077,0.0115,0.0204,0.0111,0.0064,0.0297,-0.0156,-0.0111,0.0279,-0.0042,-0.0219,-0.0151,0.025,0.037,0.0,0.025,0.025,0.012,0.0,0.0,0.037,0.0,0.012,0.012,0.025,0.0,0.037,0.025,0.012,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.037,0.025,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.012,0.012,0.0,0.0,0.025,0.037,0.0,0.012,0.037,0.0,0.0,0.0,0.0,0.025,0.0,0.012,0.012,0.049,0.0,0.012,0.049,0.0116,0.0256,0.0391,0.0339,0.0255,0.0255,-0.0017,0.0116,0.005,0.005,0.0337,0.0344,-0.0234,-0.005,0.0328,0.0215,-0.0052,-0.0052,0.002,-0.0234,0.007,0.007,0.0214,0.0218,toeholds
pre_18_90552|1.0,0.695,0.305,0.259,0.086,0.103,0.121,0.172,0.034,0.0,0.103,0.034,0.086,0.07,0.088,0.0,0.088,0.088,0.0,0.0,0.0,0.035,0.018,0.035,0.07,0.018,0.07,0.053,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.018,0.035,0.053,0.0,0.035,0.018,0.018,0.0,0.088,0.053,0.105,0.039,0.066,0.092,0.066,0.013,0.0,0.013,0.066,0.026,0.013,0.026,0.066,0.013,0.066,0.092,0.0933,0.0789,0.0651,0.007,0.022,0.0,0.03,0.022,0.0,0.0,0.0,0.015,0.007,0.007,0.0,0.022,0.0,0.022,0.007,0.015,0.0,0.015,0.007,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.015,0.0,0.015,0.007,0.007,0.007,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.022,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.015,0.007,0.0,0.015,0.015,0.007,0.007,0.022,0.5764,0.125,0.047,0.078,0.109,0.078,0.016,0.0,0.016,0.078,0.031,0.016,0.031,0.078,0.016,0.078,0.109,0.006,-0.0131,-0.0067,0.0282,-0.0046,0.0083,0.0193,0.0062,0.0069,0.0205,-0.0254,-0.0154,0.0,0.0059,-0.0018,-0.0049,0.0282,-0.0105,0.0061,-0.0046,-0.0105,0.0282,0.02,-0.0004,-0.0003,-0.0053,0.0024,0.0061,0.0192,0.0099,0.0054,0.0282,-0.0201,-0.0108,0.0204,-0.0068,-0.0193,-0.0192,0.015,0.045,0.0,0.06,0.045,0.0,0.0,0.0,0.03,0.015,0.015,0.0,0.045,0.0,0.045,0.015,0.03,0.0,0.03,0.015,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.03,0.0,0.03,0.015,0.015,0.015,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.045,0.0,0.015,0.015,0.015,0.0,0.0,0.0,0.03,0.015,0.0,0.03,0.03,0.015,0.015,0.045,0.0039,0.0134,0.0404,0.029,0.0133,0.0133,0.0038,0.0038,0.003,0.003,0.0288,0.0292,-0.0338,-0.019,0.0301,0.0137,-0.0192,-0.0192,0.0067,-0.0338,0.0069,0.0069,0.0137,0.0137,toeholds
pre_19_90553|0.37143557899999996,0.559,0.441,0.138,0.121,0.155,0.069,0.19,0.069,0.017,0.207,0.017,0.017,0.035,0.035,0.035,0.018,0.035,0.035,0.018,0.035,0.053,0.018,0.053,0.0,0.088,0.035,0.07,0.035,0.053,0.018,0.0,0.0,0.018,0.0,0.018,0.053,0.018,0.053,0.018,0.0,0.035,0.0,0.018,0.105,0.042,0.042,0.098,0.056,0.084,0.014,0.014,0.028,0.098,0.014,0.042,0.056,0.014,0.07,0.07,0.07,0.0689,0.0667,0.0519,0.0,0.009,0.009,0.009,0.009,0.009,0.0,0.009,0.027,0.009,0.018,0.009,0.0,0.018,0.018,0.0,0.027,0.009,0.018,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.009,0.0,0.009,0.027,0.027,0.009,0.0,0.0,0.0,0.018,0.0,0.0,0.009,0.0,0.018,0.009,0.009,0.0,0.0,0.009,0.0,0.036,0.0,0.009,0.0,0.018,0.0,0.009,0.009,0.009,0.009,0.009,0.018,0.4868,0.056,0.056,0.131,0.075,0.112,0.019,0.019,0.037,0.131,0.019,0.056,0.075,0.019,0.094,0.094,0.094,-0.0014,-0.0137,0.005,0.0071,-0.0036,-0.0013,0.0031,-0.0003,0.0013,0.0042,-0.0187,-0.0139,0.0022,-0.002,-0.0024,-0.0049,0.0071,-0.0063,-0.0019,-0.0036,-0.0062,0.0071,0.002,-0.0011,-0.0004,-0.0083,-0.0047,-0.0013,0.0031,-0.0014,-0.0047,0.0071,-0.015,-0.0084,0.0189,-0.0043,-0.0111,-0.0122,0.0,0.018,0.018,0.018,0.018,0.018,0.0,0.018,0.055,0.018,0.037,0.018,0.0,0.037,0.037,0.0,0.055,0.018,0.037,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.018,0.0,0.0,0.018,0.018,0.0,0.018,0.055,0.055,0.018,0.0,0.0,0.0,0.037,0.0,0.0,0.018,0.0,0.037,0.018,0.018,0.0,0.0,0.018,0.0,0.073,0.0,0.018,0.0,0.037,0.0,0.018,0.018,0.018,0.018,0.018,0.037,0.0019,0.0044,0.0112,0.0095,0.0043,0.0043,0.0039,0.0019,-0.0187,-0.0187,0.0094,0.0097,-0.0159,-0.0084,0.0041,0.0002,-0.0085,-0.0085,-0.0098,-0.0155,-0.0028,-0.0028,0.0002,0.0003,toeholds
