nameseq,k1,k2,k3,k4,k5,label
pre_683_91217|1.0,1.823680698074783,3.2106581552616125,4.225017373958696,4.865303359518974,5.352093523080351,toeholds
pre_684_91218|0.130895584,1.9723693332579533,3.689625505595539,4.924566549062682,5.485926350629034,5.708632440797383,toeholds
pre_685_91219|0.07990081,1.8621930020892647,3.3865842758911704,4.488518251303501,5.229416922475459,5.563177895342838,toeholds
pre_686_91220|1.0,1.9204602611190196,3.5404009878015112,4.876235189375604,5.651017645233261,5.7813597135246555,toeholds
pre_687_91221|0.300056074,1.9530954781324055,3.7605889176837004,5.16158014562982,5.700212064914751,5.7813597135246555,toeholds
pre_688_91222|0.713260828,1.83052071984362,3.568874857705015,4.782463646078298,5.436731930947546,5.744996077161019,toeholds
pre_689_91223|0.459150585,1.7752813769436118,3.429693750831352,4.690444128572395,5.414497779200465,5.744996077161019,toeholds
pre_690_91224|0.253902892,1.9136814449240576,3.626223505537502,4.889478829764437,5.557354922057607,5.744996077161019,toeholds
pre_691_91225|0.057664907,1.958533077473846,3.6575860133554743,5.124740400540173,5.700212064914751,5.7813597135246555,toeholds
pre_692_91226|0.061056393,1.9657235998640372,3.8408479182363484,5.218511943837477,5.593069207771895,5.7813597135246555,toeholds
pre_693_91227|0.00460619,1.873772699787906,3.548805833198311,4.839395444285959,5.557354922057607,5.708632440797383,toeholds
pre_694_91228|0.180997152,1.709695585728135,3.204043818940752,4.063631499700153,4.685698780751654,5.071913349730949,toeholds
pre_695_91229|0.350991709,1.9650731921998532,3.7796131081623257,4.85263908467479,5.436731930947545,5.708632440797383,toeholds
pre_696_91230|0.6968580120000001,1.9435868776634557,3.8148173147134705,5.196667864928065,5.735926350629038,5.7813597135246555,toeholds
pre_697_91231|1.0,1.83052071984362,3.530948462183985,4.768485900777776,5.414497779200465,5.63590516807011,toeholds
pre_698_91232|0.046629668,1.796041146124965,3.420769849674275,4.551845277170813,5.307354922057607,5.599541531706474,toeholds
pre_699_91233|0.734878756,1.9723693332579533,3.869324634332499,5.218511943837479,5.664497779200465,5.744996077161019,toeholds
pre_700_91234|0.124235192,1.8282440181710091,3.510276137481624,4.7885779538957856,5.3653033595189745,5.585816304394411,toeholds
pre_701_91235|0.197791747,1.8772217618339337,3.550574961349493,4.749127952571453,5.423251796980341,5.63590516807011,toeholds
pre_702_91236|0.673961048,1.8761606758785412,3.4341349120587603,4.569046154211974,5.401017645233259,5.672268804433746,toeholds
pre_703_91237|0.616114492,1.9409401417717054,3.621660358873875,4.755976365300633,5.329589073804688,5.635905168070111,toeholds
pre_704_91238|0.06361536200000001,1.8644162269762716,3.6054774966087066,4.819303391167945,5.508160502376118,5.744996077161019,toeholds
pre_705_91239|0.25589105300000003,1.9959916221738796,3.773328143048527,5.021229268436839,5.593069207771892,5.708632440797383,toeholds
pre_706_91240|0.507384182,1.7971530045592732,3.4785155678308195,4.806059750779112,5.423251796980342,5.708632440797382,toeholds
pre_707_91241|1.0,1.8843971387690475,3.631953471665428,4.810702952647365,5.485926350629036,5.7813597135246555,toeholds
pre_708_91242|0.590149283,1.9875686897225853,3.877497866841052,5.266843303524557,5.628783493486179,5.7813597135246555,toeholds
pre_709_91243|0.949068419,1.8644162269762716,3.5529891802774327,4.865882725063622,5.528611342156951,5.69490721348532,toeholds
pre_710_91244|0.062547699,1.970840058081961,3.8497454448680033,5.148336505240987,5.664497779200466,5.744996077161019,toeholds
pre_711_91245|0.854150767,1.8761606758785412,3.5182593927128165,4.902722470153268,5.42325179698034,5.708632440797383,toeholds
pre_712_91246|0.13675770199999998,1.9694008475150104,3.742289021328178,4.889478829764435,5.472446216661831,5.672268804433747,toeholds
pre_713_91247|0.266946464,1.6879292719121304,3.255985886742936,4.556207559196899,5.307354922057608,5.63590516807011,toeholds
pre_714_91248|0.069404151,1.958533077473846,3.7870648927404216,5.078161066644497,5.700212064914751,5.7813597135246555,toeholds
pre_715_91249|0.051723225,1.709695585728135,3.242350014046289,4.413699610838756,5.00165107422254,5.340184031588467,toeholds
pre_716_91250|0.05916269900000001,1.8480522940051443,3.4732764282538744,4.699044567092975,5.387537511266055,5.672268804433746,toeholds
pre_717_91251|0.333333333,1.9723693332579533,3.70291688375359,4.957902242569526,5.521640636343321,5.708632440797383,toeholds
pre_718_91252|0.103963767,1.9512939989599682,3.7909065914735947,5.007985628048006,5.5438747880904025,5.63590516807011,toeholds
pre_719_91253|0.793919048,1.924558950265393,3.778612737642611,5.082804268512749,5.593069207771894,5.7813597135246555,toeholds
pre_720_91254|0.064435712,1.8761606758785412,3.5249424196594465,4.889478829764435,5.557354922057607,5.7813597135246555,toeholds
pre_721_91255|0.240090437,1.7738848903265985,3.3829171383796797,4.643864794676716,5.3653033595189745,5.526814258979201,toeholds
pre_722_91256|0.9417384109999999,1.933996938641656,3.4834504018018557,4.599895717015724,5.329589073804688,5.563177895342838,toeholds
pre_723_91257|0.8894697340000001,1.9194015152017747,3.537512349887043,4.755976365300631,5.436731930947546,5.672268804433747,toeholds
pre_724_91258|0.540070094,1.9288395035780377,3.6192170924932485,4.784215671869701,5.414497779200464,5.635905168070111,toeholds
pre_725_91259|0.944156285,1.908397508903222,3.5217748591557183,4.7606195671688845,5.45021206491475,5.635905168070111,toeholds
pre_726_91260|1.0,1.9445725156605786,3.6828951689478977,4.994741987659172,5.593069207771894,5.744996077161019,toeholds
pre_727_91261|0.333333333,1.97689308268313,3.5861772297334698,4.911322908673848,5.557354922057608,5.708632440797382,toeholds
pre_728_91262|0.333333333,1.9928309734292278,3.7800584796961685,4.898079268285018,5.436731930947545,5.672268804433746,toeholds
pre_729_91263|0.369101894,1.93351486404839,3.762756107667714,5.148336505240987,5.664497779200465,5.7813597135246555,toeholds
pre_730_91264|0.462303791,1.9875686897225853,3.5462878910824776,4.643864794676716,5.2938747880904025,5.599541531706474,toeholds
pre_731_91265|1.0,1.9136814449240576,3.6349990467329367,4.986141549138594,5.579589073804689,5.744996077161019,toeholds
pre_732_91266|0.36511555799999995,1.9928309734292278,3.6723231335670836,4.889478829764435,5.472446216661831,5.672268804433747,toeholds
pre_733_91267|0.3946836520000001,1.9772978503825471,3.6976322891595066,4.852639084674788,5.4589660826946265,5.672268804433747,toeholds
pre_734_91268|0.267948819,1.7577498027820877,3.4182547537510883,4.617377513899052,5.343069207771892,5.63590516807011,toeholds
pre_735_91269|0.21529587600000002,1.873772699787906,3.4044678481655355,4.512114356004314,4.935409896641349,5.163177895342839,toeholds
pre_736_91270|0.317011248,1.9136814449240576,3.6040819104488073,4.806059750779112,5.450212064914751,5.672268804433746,toeholds
pre_737_91271|0.8848358909999999,1.8820091626784126,3.5897400058773825,4.699044567092973,5.316108939837484,5.549452668030774,toeholds
pre_738_91272|0.6200676860000001,1.950302308024261,3.576605564872371,4.773863207557717,5.436731930947547,5.744996077161019,toeholds
pre_739_91273|0.3852207520000001,1.9787370609494979,3.7185447470328863,4.97289790874976,5.521640636343323,5.672268804433746,toeholds
pre_740_91274|0.6983742740000001,1.8597939449553196,3.4914571853658245,4.7140402332732085,5.350039913585521,5.744996077161019,toeholds
pre_741_91275|0.39677391799999995,1.9772978503825471,3.769486444315355,4.902722470153268,5.508160502376118,5.708632440797383,toeholds
pre_742_91276|0.416188045,1.9525283308633616,3.566707667721002,4.812908163508291,5.557354922057607,5.7813597135246555,toeholds
pre_743_91277|0.736502177,1.9662401987703588,3.4950228077023846,4.558693689899991,5.280394654123196,5.672268804433747,toeholds
pre_744_91278|0.238808607,1.9544471310151454,3.654596498445758,4.7888588737379525,5.365303359518975,5.708632440797382,toeholds
pre_745_91279|0.327843007,1.9660155773417944,3.646690591877037,4.8325470315567784,5.414497779200463,5.599541531706475,toeholds
pre_746_91280|1.0,1.913533952255614,3.7614323510503755,4.937810189451515,5.579589073804688,5.708632440797383,toeholds
pre_747_91281|0.635409536,1.9875686897225853,3.7846216263597965,4.968254706881506,5.472446216661831,5.708632440797383,toeholds
pre_748_91282|0.23709481100000002,1.9723891092251997,3.7462971690059343,4.943924497269001,5.521640636343322,5.744996077161019,toeholds
pre_749_91283|0.495672265,1.9772978503825471,3.742132084175138,5.056316987735084,5.557354922057607,5.708632440797383,toeholds
pre_750_91284|0.9401756840000001,1.9662401987703588,3.764875987950716,5.064917426255663,5.700212064914751,5.7813597135246555,toeholds
pre_751_91285|0.13971462099999998,1.9136814449240576,3.7135362288354155,5.126492426331575,5.62878349348618,5.744996077161019,toeholds
pre_752_91286|0.071244583,1.9894515074478725,3.7029168837535904,4.889478829764435,5.401017645233258,5.635905168070111,toeholds
pre_753_91287|0.333333333,1.9826599485652379,3.7551473859365774,4.986141549138592,5.557354922057607,5.672268804433747,toeholds
pre_754_91288|0.882653218,1.860916392451329,3.2343905401833317,4.365368251151677,5.159771663013135,5.635905168070111,toeholds
pre_755_91289|0.9287562629999999,1.9892000632912448,3.6431278157331253,4.826151803897123,5.436731930947547,5.708632440797383,toeholds
pre_756_91290|0.462072672,1.9723891092251997,3.7518606861892767,4.971145882958359,5.508160502376117,5.672268804433747,toeholds
pre_757_91291|0.095070444,1.9047126324866461,3.6173732886068586,4.959654268360927,5.593069207771894,5.7813597135246555,toeholds
pre_758_91292|0.15240373699999998,1.9525283308633616,3.782899807909626,4.880878391243856,5.508160502376117,5.708632440797383,toeholds
pre_759_91293|0.622425101,1.9943602486052199,3.380679110361879,4.372216663880858,5.2177201004745015,5.635905168070111,toeholds
pre_760_91294|0.08433923,1.8843971387690475,3.7223864457660585,4.8658827250636225,5.329589073804688,5.563177895342838,toeholds
pre_761_91295|0.303020766,1.885402708700159,3.6462925300442053,5.078161066644498,5.628783493486179,5.7813597135246555,toeholds
pre_762_91296|0.09936676300000001,1.9846002039796424,3.9095373590811153,5.363506022898715,5.664497779200465,5.744996077161019,toeholds
pre_763_91297|0.22273160399999997,1.950302308024261,3.7211099988497307,4.986141549138591,5.530394654123198,5.63590516807011,toeholds
pre_764_91298|0.367533357,1.943586877663456,3.75886709923353,5.03447290882567,5.593069207771894,5.708632440797383,toeholds
pre_765_91299|0.333333333,1.9892000632912448,3.6706013151169135,4.837643418494554,5.4454859487274225,5.658543577121684,toeholds
pre_766_91300|1.0,1.8871196967845052,3.416280387237082,4.643864794676716,5.365303359518974,5.635905168070111,toeholds
pre_767_91301|0.644777735,1.8843971387690475,3.5957488945945686,4.902722470153268,5.557354922057607,5.744996077161019,toeholds
pre_768_91302|0.915878528,1.94760877652812,3.654744685142017,5.006233602256604,5.651017645233261,5.744996077161019,toeholds
pre_769_91303|1.0,1.8492783807763122,3.540799049634343,4.819303391167946,5.472446216661831,5.708632440797383,toeholds
pre_770_91304|0.042922305,1.9943602486052199,3.8179375655161873,5.007985628048004,5.664497779200466,5.708632440797382,toeholds
pre_771_91305|0.70084923,1.933996938641656,3.7152107375845733,4.922814523271279,5.485926350629036,5.7813597135246555,toeholds
pre_772_91306|1.0,1.923271383945857,3.6963558422431797,5.071765838984842,5.579589073804689,5.744996077161019,toeholds
pre_773_91307|0.715470397,1.8433876162418987,3.5196549788727167,4.621739795925137,5.316108939837482,5.672268804433747,toeholds
pre_774_91308|1.0,1.9011788893039974,3.6020338597083668,4.946410627972094,5.543874788090403,5.744996077161019,toeholds
pre_775_91309|0.884530569,1.9641583397756142,3.7807799276266234,5.126492426331575,5.628783493486179,5.744996077161019,toeholds
pre_776_91310|0.564389148,1.8597939449553198,3.6139296517065183,4.804307724987712,5.557354922057607,5.7813597135246555,toeholds
pre_777_91311|0.643518158,1.8060877623726423,3.4564458022846862,4.740980699120398,5.4589660826946265,5.708632440797383,toeholds
pre_778_91312|1.0,1.7479869290710126,3.321031718408988,4.4050991723181765,5.1287834934861785,5.4904506226155645,toeholds
pre_779_91313|0.023773718,1.7867244798083028,3.346917799671644,4.692196154363796,5.414497779200465,5.708632440797382,toeholds
pre_780_91314|0.637203216,1.9288395035780377,3.6615496975248667,4.9510538298403475,5.42325179698034,5.63590516807011,toeholds
pre_781_91315|0.741491288,1.8124078770481868,3.4707140226296764,4.873749058672511,5.343069207771892,5.563177895342838,toeholds
pre_782_91316|1.0,1.8761606758785412,3.697632289159507,5.0695606281239165,5.628783493486179,5.708632440797383,toeholds
pre_783_91317|1.0,1.59978626878192,3.0368963581830615,4.136342217599168,4.847097109364439,5.353909258900529,toeholds
pre_784_91318|0.114219158,1.6453679108404662,3.1217417612483276,4.216416935438115,4.940759832540094,5.340184031588467,toeholds
pre_785_91319|0.08625133300000001,1.9894515074478725,3.7009189889068073,5.091404707033331,5.6287834934861785,5.7813597135246555,toeholds
pre_786_91320|1.0,1.8159977049200025,3.5400029259686794,4.859034312334446,5.543874788090403,5.744996077161019,toeholds
pre_787_91321|0.6759309509999999,1.97297019506739,3.4320661791781917,4.523605970601746,5.258160502376116,5.563177895342838,toeholds
pre_788_91322|0.54160792,1.9943602486052199,3.885228574008407,5.104648347422161,5.557354922057608,5.744996077161019,toeholds
pre_789_91323|0.020962098000000002,1.9945790658419236,3.6367955409183153,4.909570882882447,5.508160502376117,5.708632440797383,toeholds
pre_790_91324|0.041317445,1.8958651944297662,3.6139296517065183,4.887726803973035,5.508160502376118,5.672268804433746,toeholds
pre_791_91325|0.42387570799999996,1.9322660715619056,3.654697375441006,4.937810189451515,5.521640636343322,5.672268804433747,toeholds
pre_792_91326|1.0,1.9373847327924725,3.6836166168783526,5.10000514555391,5.615303359518975,5.744996077161019,toeholds
pre_793_91327|0.4303905220000001,1.9588623440145134,3.7388453844278375,5.021229268436839,5.628783493486179,5.7813597135246555,toeholds
pre_794_91328|0.666666667,1.8737726997879065,3.5312273847732443,4.8325470315567784,5.508160502376116,5.708632440797383,toeholds
pre_795_91329|0.37018793,1.9558938582715704,3.6744430138500856,4.876235189375604,5.557354922057607,5.708632440797383,toeholds
pre_796_91330|0.44570123700000003,1.9662401987703588,3.7631541695005453,5.034472908825672,5.628783493486179,5.7813597135246555,toeholds
pre_797_91331|0.39813169,1.9789292239512066,3.715258047285585,4.97974632147894,5.508160502376117,5.744996077161019,toeholds
pre_798_91332|0.906133648,1.950302308024261,3.793795229388063,5.016586066568586,5.557354922057607,5.744996077161019,toeholds
pre_799_91333|0.7646879870000001,1.9047126324866461,3.604826886712038,4.845790671945609,5.472446216661831,5.708632440797383,toeholds
pre_800_91334|0.5505816929999999,1.8060877623726423,3.5139250127447896,4.733398181479528,5.414497779200465,5.672268804433746,toeholds
pre_801_91335|0.620526087,1.9386722991120084,3.7718824009949694,5.174823786018653,5.735926350629038,5.7813597135246555,toeholds
pre_802_91336|0.8443045840000001,1.9185686642379993,3.6959104707093364,5.104648347422165,5.6287834934861785,5.744996077161019,toeholds
pre_803_91337|1.0,1.9894515074478725,3.68845868613124,5.003342426179753,5.436731930947547,5.672268804433746,toeholds
pre_804_91338|0.67038297,1.9846002039796424,3.762034659737258,4.937810189451515,5.579589073804689,5.744996077161019,toeholds
pre_805_91339|0.542202839,1.963441818631194,3.7870648927404216,5.100005145553908,5.593069207771894,5.744996077161019,toeholds
pre_806_91340|0.289053341,1.9894515074478725,3.590018928466642,4.887726803973035,5.458966082694627,5.708632440797383,toeholds
pre_807_91341|0.35769113700000005,1.970840058081961,3.5552600934493404,4.812908163508291,5.436731930947545,5.599541531706475,toeholds
pre_808_91342|0.032254472,1.9694008475150104,3.6400075649304076,4.854391110466192,5.3875375112660535,5.549452668030774,toeholds
pre_809_91343|0.028930209,1.9864830217049296,3.550418024196453,4.7333981814795285,5.27861134215695,5.513089031667138,toeholds
pre_810_91344|0.024235424,1.9875686897225853,3.733958851666586,5.174823786018655,5.664497779200466,5.708632440797383,toeholds
pre_811_91345|0.382378331,1.951874869257674,3.558774568383468,4.773863207557717,5.387537511266055,5.608454713445984,toeholds
pre_812_91346|0.027862219,1.9959916221738794,3.786619521206579,4.929209750930934,5.508160502376118,5.708632440797383,toeholds
pre_813_91347|1.0,1.885402708700159,3.5790488312529964,4.68115772483589,5.3787834934861785,5.672268804433746,toeholds
pre_814_91348|0.42387570799999996,1.9875686897225853,3.651301048241677,4.700796592884375,5.40101764523326,5.672268804433746,toeholds
pre_815_91349|0.534374651,1.9335148640483901,3.545156957935146,4.615625488107649,5.302628805870279,5.6221799407580475,toeholds
pre_816_91350|0.9267420540000001,1.916307058633794,3.456252978814679,4.806059750779113,5.521640636343321,5.744996077161019,toeholds
pre_817_91351|0.979930207,1.9650731921998532,3.6325084706513,4.86299154898677,5.472446216661831,5.672268804433747,toeholds
pre_818_91352|0.5805380720000001,1.923271383945857,3.647967038793365,4.986141549138592,5.593069207771894,5.744996077161019,toeholds
pre_819_91353|0.832259367,1.7121681607235415,3.2528473736918935,4.494632559120989,5.266914520155992,5.599541531706474,toeholds
pre_820_91354|0.41433263,1.9662401987703588,3.7810115405148723,4.949301804048945,5.5303946541231985,5.744996077161019,toeholds
pre_821_91355|0.366676955,1.9846002039796424,3.8299998064589227,5.258242865003975,5.700212064914751,5.7813597135246555,toeholds
pre_822_91356|1.0,1.8730705074306002,3.6009143499450795,4.946410627972093,5.508160502376118,5.708632440797383,toeholds
pre_823_91357|0.24560111199999998,1.90888601060051,3.605477496608707,4.709397031404956,5.351823225551769,5.672268804433747,toeholds
pre_824_91358|0.017128601,1.8986681901321294,3.47772043567393,4.781729541166605,5.485926350629036,5.708632440797383,toeholds
pre_825_91359|0.333333333,1.9826599485652379,3.546685952915309,4.876235189375603,5.521640636343322,5.708632440797383,toeholds
pre_826_91360|0.401733212,1.9818977096941492,3.6980776606933503,4.889478829764436,5.62878349348618,5.744996077161019,toeholds
pre_827_91361|1.0,1.8632483946037361,3.529505566323074,4.8376434184945545,5.472446216661831,5.708632440797383,toeholds
pre_828_91362|0.7871475529999999,1.9136814449240573,3.6649933344252066,5.10000514555391,5.628783493486179,5.744996077161019,toeholds
pre_829_91363|0.041220413,1.93270937232212,3.6585863838751895,5.054564961943681,5.62878349348618,5.744996077161019,toeholds
pre_830_91364|0.581994884,1.9598922470460605,3.6411270746936952,4.911322908673849,5.508160502376118,5.744996077161019,toeholds
pre_831_91365|0.406722944,1.9296193356701552,3.544566072632307,4.830795005765376,5.40101764523326,5.635905168070111,toeholds
pre_832_91366|0.538900601,1.9499348293877536,3.5748837464222007,4.865882725063621,5.508160502376118,5.744996077161019,toeholds
pre_833_91367|0.319695051,1.9772978503825471,3.777891289712155,5.09140470703333,5.700212064914751,5.744996077161019,toeholds
pre_834_91368|0.933458162,1.8468874507668414,3.553018227730118,4.797459312258532,5.472446216661831,5.708632440797382,toeholds
pre_835_91369|1.0,1.8420907682368886,3.407780922438259,4.509628225301221,5.316108939837482,5.563177895342838,toeholds
pre_836_91370|0.25087475,1.9530954781324057,3.7511392382588213,4.924566549062682,5.593069207771894,5.708632440797383,toeholds
pre_837_91371|0.087754432,1.8468874507668414,3.459420539318407,4.876235189375603,5.5438747880904025,5.744996077161019,toeholds
pre_838_91372|0.051883424000000004,1.9695907290860348,3.6142057281031303,4.712288207481807,5.423251796980342,5.708632440797382,toeholds
pre_839_91373|0.333333333,1.9409401417717054,3.735956746513369,4.972897908749761,5.664497779200466,5.7813597135246555,toeholds
pre_840_91374|0.054468499000000004,1.8492783807763122,3.418771954827492,4.659313645926476,5.40101764523326,5.708632440797382,toeholds
pre_841_91375|1.0,1.9210793634098677,3.626739715105132,4.886992699061343,5.472446216661832,5.672268804433747,toeholds
pre_842_91376|0.367730076,1.9789292239512064,3.7451303495416357,5.064917426255665,5.593069207771894,5.744996077161019,toeholds
pre_843_91377|0.666666667,1.9368659308735077,3.749417419808651,5.064917426255663,5.700212064914751,5.744996077161019,toeholds
pre_844_91378|0.040607197000000005,1.9826599485652379,3.8367301431065637,5.091404707033329,5.62878349348618,5.708632440797382,toeholds
pre_845_91379|0.682499438,1.9695907290860348,3.7400122038921357,5.230003558434911,5.700212064914751,5.7813597135246555,toeholds
pre_846_91380|0.605286138,1.9011788893039974,3.6312320237349724,4.817551365376545,5.472446216661831,5.672268804433747,toeholds
pre_847_91381|0.6386254889999999,1.9101735769200459,3.704362625807148,5.161580145629822,5.557354922057607,5.744996077161019,toeholds
pre_848_91382|0.333333333,1.9787370609494979,3.721543012399383,4.992989961867771,5.543874788090404,5.672268804433746,toeholds
pre_849_91383|0.6923391879999999,1.9662401987703588,3.7388453844278375,4.902722470153269,5.472446216661831,5.672268804433747,toeholds
pre_850_91384|0.321248603,1.9993710881552347,3.6941886522591663,4.920609312410354,5.557354922057607,5.708632440797383,toeholds
pre_851_91385|0.666666667,1.9723693332579533,3.5917880566178235,4.867634750855023,5.5303946541231985,5.708632440797382,toeholds
pre_852_91386|0.411993116,1.9544471310151454,3.6223818068043294,4.810702952647365,5.521640636343323,5.744996077161019,toeholds
pre_853_91387|0.744045435,1.9223655810287017,3.5734380043686427,4.816817260464852,5.3740573772988505,5.6221799407580475,toeholds
pre_854_91388|0.333333333,1.9875686897225853,3.610486014806177,4.819303391167946,5.401017645233258,5.599541531706475,toeholds
pre_855_91389|0.8407745120000001,1.8632483946037361,3.481728583351686,4.845790671945611,5.593069207771894,5.7813597135246555,toeholds
pre_856_91390|0.145668152,1.6879292719121306,3.2060234515392088,4.391121427017652,5.151017645233259,5.599541531706474,toeholds
pre_857_91391|0.8732731890000001,1.90888601060051,3.590740376397098,4.968254706881505,5.579589073804689,5.708632440797383,toeholds
pre_858_91392|0.633166355,1.848052294005144,3.3812785728561146,4.571937330288824,5.265131208189745,5.63590516807011,toeholds
pre_859_91393|0.186594344,1.970840058081961,3.7620346597372585,5.15297970710924,5.735926350629038,5.7813597135246555,toeholds
pre_860_91394|0.863432968,1.9627991702034,3.5051967812503664,4.694401365224722,5.472446216661831,5.708632440797383,toeholds
pre_861_91395|0.035838369,1.9875686897225853,3.827111168544454,5.1132487859427425,5.521640636343323,5.672268804433747,toeholds
pre_862_91396|0.333333333,1.978641175095826,3.6585863838751895,4.586932996469058,5.101823225551769,5.4266365316278025,toeholds
pre_863_91397|0.08032927299999999,1.9322660715619056,3.6195640069236474,4.943924497269001,5.485926350629036,5.635905168070111,toeholds
pre_864_91398|0.32118896399999997,1.923271383945857,3.653697004921291,5.100005145553908,5.57958907380469,5.708632440797383,toeholds
pre_865_91399|0.049258800000000005,1.8903013839626617,3.6079207629893326,4.861239523195369,5.4589660826946265,5.744996077161019,toeholds
pre_866_91400|0.509342649,1.7763932353779202,3.4027460297153644,4.648961181614494,5.159771663013135,5.440361758939865,toeholds
pre_867_91401|0.4203543870000001,1.9194015152017747,3.6987991086238052,4.841147470077358,5.485926350629036,5.744996077161019,toeholds
pre_868_91402|0.788554843,1.9512939989599685,3.6597058936384768,5.064917426255663,5.543874788090403,5.744996077161019,toeholds
pre_869_91403|0.272443438,1.8397027921462534,3.5697182910716903,4.937810189451515,5.508160502376117,5.672268804433747,toeholds
pre_870_91404|0.302662584,1.9512939989599685,3.579446893085828,5.007985628048006,5.664497779200465,5.7813597135246555,toeholds
pre_871_91405|0.119594517,1.9694008475150104,3.745851797472091,5.126492426331573,5.472446216661832,5.672268804433746,toeholds
pre_872_91406|0.9306687770000001,1.9011788893039974,3.6610296502558155,4.9976331637360225,5.543874788090403,5.708632440797383,toeholds
pre_873_91407|1.0,1.8986681901321294,3.581121401834988,4.734132286391219,5.40101764523326,5.708632440797382,toeholds
pre_874_91408|0.7871475529999999,1.9512939989599685,3.72294144475193,4.806059750779113,5.365303359518974,5.599541531706474,toeholds
pre_875_91409|0.666666667,1.9458488829290528,3.7021954358231346,4.959654268360927,5.45021206491475,5.744996077161019,toeholds
pre_876_91410|0.519083644,1.9587132237446991,3.6093665050428902,4.784215671869699,5.521640636343321,5.744996077161019,toeholds
pre_877_91411|0.666666667,1.9875686897225853,3.6804519025672717,5.007985628048006,5.557354922057607,5.744996077161019,toeholds
pre_878_91412|0.7492953290000001,1.8288252868049182,3.457651411167226,4.692196154363796,5.45021206491475,5.708632440797383,toeholds
pre_879_91413|0.333333333,1.9657235998640372,3.7096500665938783,4.924566549062682,5.557354922057607,5.7813597135246555,toeholds
pre_880_91414|0.011301165,1.9136814449240576,3.65842944672215,4.791064084598878,5.351823225551769,5.672268804433747,toeholds
pre_881_91415|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_882_91416|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_883_91417|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_884_91418|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_885_91419|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_886_91420|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_887_91421|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_888_91422|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_889_91423|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_890_91424|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_891_91425|0.063769017,1.9383952060495,3.5223771678426012,4.635264356156137,5.242897056442664,5.585816304394411,toeholds
pre_892_91426|0.3831354,1.963441818631194,3.569548995934459,4.762371592960287,5.280394654123196,5.585816304394411,toeholds
pre_893_91427|0.590149283,1.9694008475150104,3.6110883234930604,4.8658827250636225,5.423251796980342,5.744996077161019,toeholds
pre_894_91428|0.43386524299999996,1.9383952060495,3.633951366512211,4.889478829764436,5.508160502376117,5.672268804433747,toeholds
pre_895_91429|0.059013674,1.90888601060051,3.4784418836043858,4.45021029639047,4.999867762256292,5.390272895264165,toeholds
pre_896_91430|0.658220069,1.8598050259986298,3.434064074024974,4.595533434989639,5.351823225551771,5.63590516807011,toeholds
pre_897_91431|0.257996287,1.970840058081961,3.754978090799347,5.01262882991626,5.485926350629036,5.599541531706475,toeholds
pre_898_91432|0.564530944,1.9111707457521896,3.4408652487064018,4.687552952495542,5.543874788090403,5.744996077161019,toeholds
pre_899_91433|0.0,1.9390105284420276,3.75886709923353,4.9009704443618665,5.35182322555177,5.6221799407580475,toeholds
pre_900_91434|1.0,1.8124078770481866,3.461882067947359,4.681157724835888,5.22941692247546,5.526814258979201,toeholds
pre_901_91435|0.242229153,1.9409401417717054,3.633951366512211,4.997633163736024,5.530394654123198,5.744996077161019,toeholds
pre_902_91436|0.19343750699999998,1.9723693332579533,3.7113690388514007,4.977994295687537,5.579589073804689,5.708632440797383,toeholds
pre_903_91437|1.0,1.83052071984362,3.428102495008799,4.698310462181283,5.485926350629036,5.708632440797383,toeholds
pre_904_91438|0.8485309670000001,1.8799443198493915,3.635397108565769,4.977541110618011,5.57958907380469,5.708632440797383,toeholds
pre_905_91439|0.827435684,1.809427949616536,3.3003163866213363,4.431586453095841,5.15101764523326,5.440361758939865,toeholds
pre_906_91440|0.980244094,1.9210793634098677,3.7100925919350742,4.838661339374264,5.287365359936826,5.549452668030775,toeholds
pre_907_91441|0.760464723,1.8644162269762716,3.3406328345578467,4.465988207178162,5.193702636761173,5.549452668030774,toeholds
pre_908_91442|0.10095502699999999,1.9907293384672373,3.8712129017272536,5.139736066720408,5.579589073804689,5.744996077161019,toeholds
pre_909_91443|0.12424188900000001,1.9723891092251997,3.86904571174324,5.056316987735084,5.579589073804689,5.708632440797383,toeholds
pre_910_91444|0.16920097399999998,1.9639755074513414,3.55169447111278,4.633512330364734,5.351823225551769,5.672268804433746,toeholds
